simulation_id,start_timepoint,final_value,final_return,num_timepoints_active,max_concurrent_positions,avg_capital_utilization
225,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
226,5,25086.46306399321,1.5086463063993212,243,23,0.9471581887414412
227,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
228,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
229,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
230,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
231,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
232,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
233,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
234,5,38583.453211426866,2.8583453211426866,243,29,0.9481565410549756
236,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
235,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
238,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
237,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
239,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
240,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
242,2,32979.09546420363,2.297909546420363,245,23,0.9437181464114786
241,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
243,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
244,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
246,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
245,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
247,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
248,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
250,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
249,1,16835.226956154736,0.6835226956154736,245,22,0.9452949056182739
251,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
252,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
253,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
254,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
255,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
256,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
258,1,26640.342813374453,1.6640342813374454,245,23,0.9437543061758489
260,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
259,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
257,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
261,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
262,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
265,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
263,2,102112.39056469273,9.211239056469273,245,28,0.9439125095662257
264,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
266,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
268,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
267,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
270,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
269,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
272,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
271,1,14693.226342193957,0.4693226342193957,245,22,0.9455273543949261
273,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
274,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
275,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
276,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
277,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
278,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
279,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
280,1,21208.72910908524,1.120872910908524,245,23,0.9449589134627517
282,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
281,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
283,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
284,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
286,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
285,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
288,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
290,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
287,3,40551.72197545161,3.0551721975451613,245,23,0.9473605336895365
289,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
291,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
292,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
294,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
293,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
296,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
297,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
295,3,19882.789120679932,0.9882789120679932,245,23,0.9464804803172159
298,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
299,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
300,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
301,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
302,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
303,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
305,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
304,2,13181.250875546733,0.31812508755467334,245,22,0.9402352565081014
306,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
307,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
308,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
309,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
310,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
312,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
313,4,30515.1394559508,2.05151394559508,244,23,0.9461343534841067
311,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
314,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
315,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
316,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
317,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
318,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
319,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
321,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
320,1,11806.433075334367,0.18064330753343674,245,21,0.9436250368449538
322,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
323,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
324,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
325,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
326,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
328,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
327,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
329,4,24196.55014183516,1.419655014183516,244,23,0.9411188869783008
330,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
331,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
332,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
333,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
334,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
336,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
335,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
337,2,16673.679602268676,0.6673679602268676,245,22,0.9470559690611327
338,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
339,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
340,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
341,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
344,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
342,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
343,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
345,1,20228.610972253064,1.0228610972253063,245,23,0.9441091104131385
346,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
347,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
348,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
349,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
352,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
350,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
351,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
353,3,21190.100467660242,1.1190100467660242,245,22,0.947020737919527
354,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
356,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
355,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
357,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
358,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
360,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
359,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
361,2,19555.496588305396,0.9555496588305396,245,22,0.9469030794495205
362,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
363,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
364,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
365,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
367,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
366,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
368,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
370,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
369,3,15574.535651527827,0.5574535651527828,245,22,0.9445804502574401
371,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
372,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
373,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
375,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
374,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
376,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
377,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
379,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
378,5,23796.384423387004,1.3796384423387005,243,22,0.9480445048268217
380,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
381,1,19298.8452981144,0.92988452981144,245,22,0.944941405905529
382,4,25635.617853018277,1.5635617853018278,244,23,0.9449646864016528
