size,final_value,pnl,return_pct,security,model_proba,days_held
50000,454.4219970703145,-49545.57800292969,-99.09115600585938,CRDV,0.7074196304106036,500
50000,4999.999999999999,-45000.0,-90.0,FPPP,0.7060428399007326,500
50000,2457.0007324218823,-47542.99926757812,-95.08599853515624,WWDH,0.7056022909569708,500
50000,121090.91949462889,71090.91949462889,142.1818389892578,BYOGF,0.7054584445614368,500
50000,50000.0,0.0,0.0,ORSX,0.7051361434959044,500
50000,4999.999999999999,-45000.0,-90.0,VIDA,0.7041539345064547,500
50000,50000.0,0.0,0.0,TRTI,0.7039357785870366,500
50000,50000.0,0.0,0.0,HOKUQ,0.7036738855355146,500
50000,25000.0,-25000.0,-50.0,CBCA,0.7034462888364936,500
50000,563.8313293457043,-49436.1686706543,-98.8723373413086,CRDV,0.7030280384749996,500
50000,50000.0,0.0,0.0,ERINQ,0.702688395601476,500
50000,29758.066177368164,-20241.933822631836,-40.48386764526367,GOAI,0.7012817446513717,500
50000,4999.999999999999,-45000.0,-90.0,VNLEF,0.7012330434170436,500
50000,3556.69403076172,-46443.30596923828,-92.88661193847656,TAMG,0.701162863691128,500
50000,499999.9084472656,449999.9084472656,899.9998168945312,AKVA,0.7007534813091095,500
50000,50000.0,0.0,0.0,ZHDM,0.6997174767785374,500
50000,1612.903594970705,-48387.0964050293,-96.7741928100586,MBLV,0.6996578454767234,500
50000,34333.96530151367,-15666.034698486328,-31.332069396972656,ETFLF,0.699590723126284,500
50000,50000.0,0.0,0.0,PLGC,0.6984418650077568,500
50000,118867.919921875,68867.919921875,137.73583984375,SGQRF,0.6982485252539047,500
50000,195121.97875976562,145121.97875976562,290.24395751953125,CPIHF,0.6978134382235789,500
50000,11077.720642089844,-38922.279357910156,-77.84455871582031,DFIFF,0.6974954396092852,500
50000,2500.0000000000023,-47500.0,-95.0,FERL,0.6965139148769163,500
50000,165866.6763305664,115866.6763305664,231.7333526611328,HTRC,0.695470057449168,500
50000,7710.28137207031,-42289.71862792969,-84.57943725585938,RBRI,0.6953816976351536,500
50000,499999.9084472656,449999.9084472656,899.9998168945312,TCHH,0.6951776422736745,500
50000,19853.20472717285,-30146.79527282715,-60.2935905456543,GBUX,0.6942904081937356,500
50000,50000.0,0.0,0.0,JMIH,0.6940867679719875,500
50000,2499.996185302744,-47500.00381469726,-95.00000762939452,TROG,0.6938902980605236,500
50000,9999.999999999998,-40000.0,-80.0,CBGI,0.6937341765756362,500
50000,25000.0,-25000.0,-50.0,SPMI,0.6933802869341484,500
