Security,Mean_Return,Std_Return,Min_Return,Max_Return,Num_Periods,Block_ID,Cluster_ID,Start_Price_Avg,End_Price_Avg,Unique_Clusters,Stability_Score
GHI,-21.08052411869019,0.0,-21.08052411869019,-21.08052411869019,10,0,47,23.118526458740234,18.245019912719727,10,0.1
BGRP,-21.08261989247305,0.0,-21.08261989247305,-21.08261989247305,10,0,37,0.3509999960660934,0.2770000010728836,10,0.1
MDIKF,-21.092898923866287,0.0,-21.092898923866287,-21.092898923866287,10,0,61,27.450000762939453,21.65999984741211,9,0.1111111111111111
TCRX,-21.10476175944011,0.0,-21.10476175944011,-21.10476175944011,10,0,61,10.5,8.284000015258789,10,0.1
AUBN,-21.107453634058345,0.0,-21.107453634058345,-21.107453634058345,10,0,35,43.108000946044925,34.00899963378906,10,0.1
GPLDF,-21.112378654154515,0.0,-21.112378654154515,-21.112378654154515,10,0,19,5.884700107574463,4.642299938201904,10,0.1
DFORF,-21.119496699022918,0.0,-21.119496699022918,-21.119496699022918,10,0,61,3.338099956512451,2.6331100463867188,10,0.1
MTGRF,-21.153843949532288,0.0,-21.153843949532288,-21.153843949532288,10,0,13,0.5199999809265137,0.4099999964237213,10,0.1
NMIH,-21.15927991376769,0.0,-21.15927991376769,-21.15927991376769,10,0,15,29.01799964904785,22.87799987792969,10,0.1
OB,-21.15999984741211,0.0,-21.15999984741211,-21.15999984741211,10,0,61,20.0,15.768000030517578,10,0.1
VTR,-21.179204599654035,0.0,-21.179204599654035,-21.179204599654035,10,0,51,70.14900054931641,55.292000198364256,9,0.1111111111111111
INNMF,-21.18556860985996,0.0,-21.18556860985996,-21.18556860985996,10,0,61,0.1940000057220459,0.1529000014066696,10,0.1
DIUXF,-21.18758911593612,0.0,-21.18758911593612,-21.18758911593612,10,0,61,1.9047000408172607,1.501140022277832,10,0.1
GASS,-21.192820146758987,0.0,-21.192820146758987,-21.192820146758987,10,0,14,3.4540000438690184,2.7220000267028808,9,0.1111111111111111
DFMTF,-21.192981228824028,0.0,-21.192981228824028,-21.192981228824028,10,0,61,0.2849999964237213,0.2246000006794929,10,0.1
SNNUF,-21.20183964839114,0.0,-21.20183964839114,-21.20183964839114,10,0,50,22.39899959564209,17.649999618530273,9,0.1111111111111111
MKTW,-21.238223659181227,0.0,-21.238223659181227,-21.238223659181227,10,0,61,9.869000434875488,7.773000049591064,10,0.1
CGEM,-21.243731608051142,0.0,-21.243731608051142,-21.243731608051142,10,0,61,29.90999984741211,23.55599975585937,10,0.1
FTGFF,-21.25240500108063,0.0,-21.25240500108063,-21.25240500108063,10,0,35,2.7060000896453857,2.1309099912643434,10,0.1
TETOF,-21.26483409655044,0.0,-21.26483409655044,-21.26483409655044,10,0,61,0.1128999963402747,0.0888919994235038,10,0.1
CCRRF,-21.28162295502465,0.0,-21.28162295502465,-21.28162295502465,10,0,61,0.0593000017106532,0.0466799989342688,10,0.1
DLTTF,-21.287585792430598,0.0,-21.287585792430598,-21.287585792430598,10,0,61,5.284299850463867,4.15939998626709,9,0.1111111111111111
VSAT,-21.29888250957408,0.0,-21.29888250957408,-21.29888250957408,10,0,9,70.9380012512207,55.82899971008301,10,0.1
KHOLY,-21.30327460146639,0.0,-21.30327460146639,-21.30327460146639,10,0,4,15.791000175476077,12.427000045776367,9,0.1111111111111111
NSANF,-21.31562237669815,0.0,-21.31562237669815,-21.31562237669815,10,0,34,6.323999977111816,4.976000022888184,7,0.1428571428571428
WOPEF,-21.33450108223763,0.0,-21.33450108223763,-21.33450108223763,10,0,17,21.7160005569458,17.08300018310547,10,0.1
JDWPY,-21.33710826085356,0.0,-21.33710826085356,-21.33710826085356,10,0,54,95.27999877929688,74.95000228881835,9,0.1111111111111111
SMGI,-21.339896988705576,0.0,-21.339896988705576,-21.339896988705576,10,0,13,0.2335999980568885,0.1837499991059303,10,0.1
NVFY,-21.34275470100107,0.0,-21.34275470100107,-21.34275470100107,10,0,9,14.15,11.13000020980835,10,0.1
MKEAF,-21.348314681990463,0.0,-21.348314681990463,-21.348314681990463,10,0,20,1.7799999713897705,1.399999976158142,8,0.125
HLOSF,-21.35135032035209,0.0,-21.35135032035209,-21.35135032035209,10,0,61,18.5,14.550000190734863,10,0.1
THYCY,-21.364556833908303,0.0,-21.364556833908303,-21.364556833908303,10,0,9,6.91800012588501,5.440000057220459,10,0.1
SGBLY,-21.36476348348375,0.0,-21.36476348348375,-21.36476348348375,10,0,32,12.089999961853028,9.507000064849851,10,0.1
JUMSY,-21.375793877559644,0.0,-21.375793877559644,-21.375793877559644,10,0,39,19.21799964904785,15.109999656677246,10,0.1
WCUI,-21.376430140497227,0.0,-21.376430140497227,-21.376430140497227,10,0,32,0.0531520001590251,0.0417899999767541,8,0.125
CEAD,-21.39973158724594,0.0,-21.39973158724594,-21.39973158724594,10,0,15,133.74000091552733,105.11999969482422,10,0.1
AOTOF,-21.42857218883475,0.0,-21.42857218883475,-21.42857218883475,10,0,12,0.1400000005960464,0.1099999994039535,10,0.1
ASASF,-21.42857218883475,0.0,-21.42857218883475,-21.42857218883475,10,0,10,0.1400000005960464,0.1099999994039535,10,0.1
HCBN,-21.466570091639607,0.0,-21.466570091639607,-21.466570091639607,10,0,31,30.451999855041503,23.914999961853027,10,0.1
DSCSY,-21.47716071554642,0.0,-21.47716071554642,-21.47716071554642,10,0,61,11.71166706085205,9.196333503723144,10,0.1
PAX,-21.481237661728397,0.0,-21.481237661728397,-21.481237661728397,10,0,61,21.02300071716309,16.506999969482422,10,0.1
NACQQ,-21.48670954434294,0.0,-21.48670954434294,-21.48670954434294,10,0,61,11.118499755859377,8.729500007629394,10,0.1
VSOLF,-21.512818667075035,0.0,-21.512818667075035,-21.512818667075035,10,0,61,0.7799999713897705,0.612199991941452,10,0.1
CMRZF,-21.53110017826921,0.0,-21.53110017826921,-21.53110017826921,10,0,20,0.2089999973773955,0.1639999985694885,10,0.1
ORESF,-21.53976211720037,0.0,-21.53976211720037,-21.53976211720037,10,0,61,0.0590999983251093,0.0463699992746114,10,0.1
APAJF,-21.5605723764339,0.0,-21.5605723764339,-21.5605723764339,10,0,34,7.791999912261962,6.112000131607056,10,0.1
STGPF,-21.590914735288106,0.0,-21.590914735288106,-21.590914735288106,10,0,53,2.640000104904175,2.069999933242798,10,0.1
SYGGF,-21.613544759003933,0.0,-21.613544759003933,-21.613544759003933,10,0,61,2.509999990463257,1.9675000190734864,10,0.1
KIQSF,-21.6389251818764,0.0,-21.6389251818764,-21.6389251818764,10,0,18,0.7810000002384185,0.6119999945163727,8,0.125
JDWPF,-21.6425617437864,0.0,-21.6425617437864,-21.6425617437864,10,0,9,19.36000003814697,15.170000076293942,10,0.1
KTTA,-21.657299584262272,0.0,-21.657299584262272,-21.657299584262272,10,0,61,71.19999694824219,55.78000030517578,10,0.1
ALFFF,-21.66105687289178,0.0,-21.66105687289178,-21.66105687289178,10,0,9,0.8910000085830688,0.6979999899864197,10,0.1
IDCBY,-21.66476602383544,0.0,-21.66476602383544,-21.66476602383544,10,0,26,14.031999969482422,10.992000007629397,9,0.1111111111111111
NBYCF,-21.693120091249977,0.0,-21.693120091249977,-21.693120091249977,10,0,9,0.377999997138977,0.2960000038146972,8,0.125
FSTR,-21.70917879515416,0.0,-21.70917879515416,-21.70917879515416,10,0,15,20.032999992370605,15.684000205993652,9,0.1111111111111111
FMFP,-21.7102808669974,0.0,-21.7102808669974,-21.7102808669974,10,0,61,23.80900020599365,18.63999938964844,10,0.1
RWT,-21.741207700299046,0.0,-21.741207700299046,-21.741207700299046,10,0,0,16.74700012207031,13.10600004196167,10,0.1
PTJSY,-21.77944751782657,0.0,-21.77944751782657,-21.77944751782657,10,0,61,7.980000019073486,6.242000102996826,9,0.1111111111111111
LPDNF,-21.849997830018435,0.0,-21.849997830018435,-21.849997830018435,10,0,61,0.0199999995529651,0.0156300000846385,10,0.1
GROM,-21.875051924412613,0.0,-21.875051924412613,-21.875051924412613,10,0,61,2707.969799804688,2115.6,10,0.1
PHASQ,-21.891825639276167,0.0,-21.891825639276167,-21.891825639276167,10,0,61,4.085999989509583,3.1914999961853026,10,0.1
BKAHF,-21.90305237202193,0.0,-21.90305237202193,-21.90305237202193,10,0,48,1.1140000104904175,0.8700000047683716,9,0.1111111111111111
TDW,-21.92718171529624,0.0,-21.92718171529624,-21.92718171529624,10,0,15,15.929999923706054,12.436999893188476,9,0.1111111111111111
BDOUY,-21.93559617237168,0.0,-21.93559617237168,-21.93559617237168,10,0,52,28.95749988555908,22.60549964904785,9,0.1111111111111111
LYEL,-21.95973698689045,0.0,-21.95973698689045,-21.95973698689045,10,0,61,16.889999389648438,13.180999946594238,10,0.1
PVNNF,-21.980002939999064,0.0,-21.980002939999064,-21.980002939999064,10,0,61,0.2000000029802321,0.1560399964451789,10,0.1
TRST,-21.997612673207403,0.0,-21.997612673207403,-21.997612673207403,10,0,18,41.89999961853027,32.682999992370604,8,0.125
KYSEY,-21.9979804430361,0.0,-21.9979804430361,-21.9979804430361,10,0,4,9.90999984741211,7.730000019073486,10,0.1
ACGYF,-21.999998092651367,0.0,-21.999998092651367,-21.999998092651367,10,0,15,10.0,7.800000190734863,9,0.1111111111111111
SNN,-22.05879032333321,0.0,-22.05879032333321,-22.05879032333321,10,0,50,44.802999877929686,34.920000076293945,10,0.1
MIND,-22.07627118644068,0.0,-22.07627118644068,-22.07627118644068,10,0,13,236.0,183.9,10,0.1
IFJPY,-22.0783180465154,0.0,-22.0783180465154,-22.0783180465154,10,0,34,19.688999938964844,15.341999912261963,10,0.1
HAITY,-22.123108719637365,0.0,-22.123108719637365,-22.123108719637365,10,0,61,11.210000038146973,8.729999542236328,10,0.1
POTMF,-22.1251520856991,0.0,-22.1251520856991,-22.1251520856991,10,0,61,10.439827919006348,8.130000114440918,10,0.1
SRGMF,-22.13333459165358,0.0,-22.13333459165358,-22.13333459165358,10,0,61,0.6000000238418579,0.4672000110149382,10,0.1
OPFI,-22.16243996935076,0.0,-22.16243996935076,-22.16243996935076,10,0,61,9.850000381469728,7.666999959945679,10,0.1
ALSN,-22.16888471378055,0.0,-22.16888471378055,-22.16888471378055,10,0,18,45.829999923706055,35.670000076293945,10,0.1
GBCEY,-22.195705347415696,0.0,-22.195705347415696,-22.195705347415696,10,0,61,4.190000057220459,3.259999990463257,10,0.1
IDCBF,-22.20650609900519,0.0,-22.20650609900519,-22.20650609900519,10,0,26,0.7070000052452088,0.5500000059604645,9,0.1111111111111111
OMZNF,-22.213083265571417,0.0,-22.213083265571417,-22.213083265571417,10,0,61,0.3889599978923798,0.3025599896907806,10,0.1
AUMTF,-22.22222248502932,0.0,-22.22222248502932,-22.22222248502932,10,0,61,0.3149999976158142,0.2449999973177909,10,0.1
KAOCF,-22.225567146108347,0.0,-22.225567146108347,-22.225567146108347,10,0,24,76.43000030517578,59.44299926757813,10,0.1
JPOTF,-22.232762402366323,0.0,-22.232762402366323,-22.232762402366323,10,0,37,0.2047186002135276,0.1592040002346038,10,0.1
PMVP,-22.239399773477547,0.0,-22.239399773477547,-22.239399773477547,10,0,61,37.5099983215332,29.16799983978272,10,0.1
FONR,-22.276934833237448,0.0,-22.276934833237448,-22.276934833237448,10,0,40,20.30799980163574,15.783999919891356,10,0.1
EXOD,-22.283018580022844,0.0,-22.283018580022844,-22.283018580022844,10,0,61,26.5,20.595000076293942,10,0.1
SUGBY,-22.31812430908588,0.0,-22.31812430908588,-22.31812430908588,10,0,35,40.54999923706055,31.5,10,0.1
NCNO,-22.321211100415464,0.0,-22.321211100415464,-22.321211100415464,10,0,61,91.58999633789062,71.14599990844727,10,0.1
LKREF,-22.339431631834845,0.0,-22.339431631834845,-22.339431631834845,10,0,52,10.71200008392334,8.319000148773194,10,0.1
CPTP,-22.35332574990856,0.0,-22.35332574990856,-22.35332574990856,10,0,34,15.255000019073488,11.845000171661376,10,0.1
CGSHY,-22.376157412761188,0.0,-22.376157412761188,-22.376157412761188,10,0,61,9.6899995803833,7.521750020980835,10,0.1
WFCPX,-22.395533802680426,0.0,-22.395533802680426,-22.395533802680426,10,0,61,25.964999961853028,20.149999618530277,10,0.1
OGE,-22.41186680131775,0.0,-22.41186680131775,-22.41186680131775,10,0,15,42.946000289917,33.32099990844726,10,0.1
URLOF,-22.42424283474276,0.0,-22.42424283474276,-22.42424283474276,10,0,61,0.1979999989271164,0.1535999983549117,10,0.1
VLO,-22.445837451192958,0.0,-22.445837451192958,-22.445837451192958,10,0,34,94.85499877929688,73.56399993896484,10,0.1
PRTDF,-22.448980771020658,0.0,-22.448980771020658,-22.448980771020658,10,0,32,0.0489999996498226,0.0379999991506337,9,0.1111111111111111
SHIHF,-22.44898207432916,0.0,-22.44898207432916,-22.44898207432916,10,0,3,0.490000009536743,0.3799999952316284,9,0.1111111111111111
NEXA,-22.49085023353308,0.0,-22.49085023353308,-22.49085023353308,10,0,61,10.382000064849851,8.046999979019166,10,0.1
HENGF,-22.499999534338706,0.0,-22.499999534338706,-22.499999534338706,10,0,12,0.0399999991059303,0.0309999994933605,10,0.1
DYNA,-22.499999534338706,0.0,-22.499999534338706,-22.499999534338706,10,0,4,0.0399999991059303,0.0309999994933605,9,0.1111111111111111
PSYBF,-22.50746120681516,0.0,-22.50746120681516,-22.50746120681516,10,0,61,0.301499992609024,0.2336399987339973,10,0.1
ORXOY,-22.51407150436885,0.0,-22.51407150436885,-22.51407150436885,10,0,61,5.330000162124634,4.130000114440918,10,0.1
UBFO,-22.517266504706228,0.0,-22.517266504706228,-22.517266504706228,10,0,8,10.281000137329102,7.965999937057495,8,0.125
TAOP,-22.541966758663843,0.0,-22.541966758663843,-22.541966758663843,10,0,37,33.35999984741211,25.839999771118165,10,0.1
CANG,-22.5685309050868,0.0,-22.5685309050868,-22.5685309050868,10,0,61,5.325999975204468,4.124000024795532,9,0.1111111111111111
ELEMF,-22.57542071055755,0.0,-22.57542071055755,-22.57542071055755,10,0,61,1.3589999675750732,1.0522000074386595,10,0.1
VODPF,-22.59021188128537,0.0,-22.59021188128537,-22.59021188128537,10,0,53,2.022999978065491,1.5659999966621398,10,0.1
TKHVY,-22.600321049204076,0.0,-22.600321049204076,-22.600321049204076,10,0,0,19.83599967956543,15.353000068664551,10,0.1
GDEV,-22.639176673495896,0.0,-22.639176673495896,-22.639176673495896,10,0,61,97.0,75.03999862670898,10,0.1
GLMFF,-22.648069625234456,0.0,-22.648069625234456,-22.648069625234456,10,0,5,0.4659999996423721,0.3604599952697754,10,0.1
YEXT,-22.648702505569748,0.0,-22.648702505569748,-22.648702505569748,10,0,61,15.21500005722046,11.76899995803833,10,0.1
WGS,-22.65305948162958,0.0,-22.65305948162958,-22.65305948162958,10,0,61,323.3999938964844,250.1400009155273,10,0.1
YUEIY,-22.66253380121248,0.0,-22.66253380121248,-22.66253380121248,10,0,47,13.551000213623048,10.480000209808347,10,0.1
KAOOY,-22.665534297252258,0.0,-22.665534297252258,-22.665534297252258,10,0,24,15.313999938964844,11.843000030517578,10,0.1
CRBJF,-22.666666242811413,0.0,-22.666666242811413,-22.666666242811413,10,0,38,4.5,3.4800000190734863,10,0.1
NPSGY,-22.686567525338912,0.0,-22.686567525338912,-22.686567525338912,10,0,12,6.699999809265137,5.179999828338623,9,0.1111111111111111
BOZTY,-22.70358356304004,0.0,-22.70358356304004,-22.70358356304004,10,0,61,22.066999435424805,17.05699977874756,10,0.1
UG,-22.730715026996684,0.0,-22.730715026996684,-22.730715026996684,10,0,52,18.485999870300294,14.283999919891356,10,0.1
DAKT,-22.75132306045589,0.0,-22.75132306045589,-22.75132306045589,10,0,15,7.181999969482422,5.5479999542236325,9,0.1111111111111111
IMMVF,-22.787875399584305,0.0,-22.787875399584305,-22.787875399584305,10,0,61,18.14999961853028,14.01400032043457,10,0.1
SBEV,-22.836577011921023,0.0,-22.836577011921023,-22.836577011921023,10,0,61,2.528400015830994,1.9509999990463256,10,0.1
MDDVF,-22.839506399956733,0.0,-22.839506399956733,-22.839506399956733,10,0,61,6.480000019073486,5.0,10,0.1
ET,-22.846233599804048,0.0,-22.846233599804048,-22.846233599804048,10,0,34,12.571000003814698,9.698999977111816,10,0.1
REFR,-22.84921317347708,0.0,-22.84921317347708,-22.84921317347708,10,0,32,3.2430000066757203,2.502000021934509,10,0.1
PLSDF,-22.85251127670948,0.0,-22.85251127670948,-22.85251127670948,10,0,14,1.850999975204468,1.427999997138977,10,0.1
SGAPY,-22.85266134463127,0.0,-22.85266134463127,-22.85266134463127,10,0,32,23.59899959564209,18.206000137329102,10,0.1
MEDS,-22.875985940205663,0.0,-22.875985940205663,-22.875985940205663,10,0,62,95.21081008911132,73.4303985595703,10,0.1
BRST,-22.87925863189663,0.0,-22.87925863189663,-22.87925863189663,10,0,17,3.2300000190734863,2.490999960899353,10,0.1
CIG,-22.90145233343641,0.0,-22.90145233343641,-22.90145233343641,10,0,16,2.529230785369873,1.9500002026557923,10,0.1
FFTTF,-22.90434867057996,0.0,-22.90434867057996,-22.90434867057996,10,0,61,0.0575000010430811,0.0443300003185867,9,0.1111111111111111
VLEEY,-22.91406640151405,0.0,-22.91406640151405,-22.91406640151405,10,0,22,18.42100009918213,14.199999904632568,10,0.1
ECRAF,-22.91666923297767,0.0,-22.91666923297767,-22.91666923297767,10,0,61,2.400000095367432,1.850000011920929,10,0.1
BDWBF,-22.930512291666457,0.0,-22.930512291666457,-22.930512291666457,10,0,61,3.309999942779541,2.5509999990463257,10,0.1
BRLT,-22.938088268569828,0.0,-22.938088268569828,-22.938088268569828,10,0,61,17.1200008392334,13.192999935150146,10,0.1
CHJTF,-22.947374349155,0.0,-22.947374349155,-22.947374349155,10,0,2,1.583333492279053,1.2200000286102295,8,0.125
GRAMW,-22.958679894102744,0.0,-22.958679894102744,-22.958679894102744,10,0,61,0.6050000190734863,0.466100001335144,10,0.1
SHTDY,-22.972557384170848,0.0,-22.972557384170848,-22.972557384170848,10,0,61,16.907999992370605,13.023799991607666,9,0.1111111111111111
ASAV,-23.000001907348636,0.0,-23.000001907348636,-23.000001907348636,10,0,61,1.0,0.7699999809265137,10,0.1
GVFF,-23.003798515631303,0.0,-23.003798515631303,-23.003798515631303,10,0,4,10.519999980926514,8.100000381469727,9,0.1111111111111111
SOLTF,-23.02799119060533,0.0,-23.02799119060533,-23.02799119060533,10,0,6,23.57999992370605,18.14999961853028,8,0.125
CALA,-23.04029273958665,0.0,-23.04029273958665,-23.04029273958665,10,0,50,54.60000038146973,42.02000045776367,9,0.1111111111111111
SHEL,-23.04141256608937,0.0,-23.04141256608937,-23.04141256608937,10,0,15,58.91999969482422,45.34399948120117,10,0.1
ZNOG,-23.041472575322704,0.0,-23.041472575322704,-23.041472575322704,10,0,34,0.2170000001788138,0.1670000046491622,9,0.1111111111111111
MPFRF,-23.043480551911365,0.0,-23.043480551911365,-23.043480551911365,10,0,32,2.759999990463257,2.1239999294281007,10,0.1
AVIFY,-23.04646152522661,0.0,-23.04646152522661,-23.04646152522661,10,0,26,7.575999927520752,5.830000019073486,8,0.125
ANKOF,-23.053805063337872,0.0,-23.053805063337872,-23.053805063337872,10,0,26,0.0798480018973349,0.061439999192953,8,0.125
RGCO,-23.061468329146347,0.0,-23.061468329146347,-23.061468329146347,10,0,58,29.364999771118164,22.59299964904785,10,0.1
NVGS,-23.06481313463697,0.0,-23.06481313463697,-23.06481313463697,10,0,14,11.432999992370606,8.795999908447266,10,0.1
TRBMF,-23.071783199887918,0.0,-23.071783199887918,-23.071783199887918,10,0,61,0.5989999771118164,0.4608000010251999,10,0.1
VVIVF,-23.07198088620158,0.0,-23.07198088620158,-23.07198088620158,10,0,61,0.2070000022649765,0.1592410013079642,10,0.1
ERAO,-23.07691963268524,0.0,-23.07691963268524,-23.07691963268524,10,0,11,0.001300000003539,0.0010000000474973,9,0.1111111111111111
MLHC,-23.076923076909765,0.0,-23.076923076909765,-23.076923076909765,10,0,30,0.0001299999967159,9.999999747378752e-05,9,0.1111111111111111
ANGCF,-23.07692307692309,0.0,-23.07692307692309,-23.07692307692309,10,0,36,0.1300000019371509,0.100000001490116,9,0.1111111111111111
COHG,-23.076923076923265,0.0,-23.076923076923265,-23.076923076923265,10,0,39,0.0129999997094272,0.0099999997764825,10,0.1
SAHRF,-23.07692638339429,0.0,-23.07692638339429,-23.07692638339429,10,0,5,0.0130000002682208,0.0099999997764825,10,0.1
FTPM,-23.076926951707,0.0,-23.076926951707,-23.076926951707,10,0,39,0.0002600000065285,0.0001999999949475,9,0.1111111111111111
SURVF,-23.076927107668254,0.0,-23.076927107668254,-23.076927107668254,10,0,5,1.3650000095367432,1.0499999523162842,9,0.1111111111111111
GXYEF,-23.078084631041364,0.0,-23.078084631041364,-23.078084631041364,10,0,15,6.620999956130982,5.092999982833862,9,0.1111111111111111
ABMRF,-23.08083035661651,0.0,-23.08083035661651,-23.08083035661651,10,0,61,17.860000610351562,13.737764167785643,9,0.1111111111111111
NBTRF,-23.116921277850267,0.0,-23.116921277850267,-23.116921277850267,10,0,61,0.5199999809265137,0.3997919946908951,10,0.1
BGAVF,-23.137616647703585,0.0,-23.137616647703585,-23.137616647703585,10,0,48,0.0596950002014636,0.0458829998970031,9,0.1111111111111111
TMVWF,-23.143514853525417,0.0,-23.143514853525417,-23.143514853525417,10,0,61,35.542999267578125,27.317099952697752,10,0.1
VTSCY,-23.15254211425781,0.0,-23.15254211425781,-23.15254211425781,10,0,61,14.75,11.335000038146973,10,0.1
WYGPY,-23.19510062206861,0.0,-23.19510062206861,-23.19510062206861,10,0,13,9.30799980163574,7.148999881744385,8,0.125
GMGMF,-23.196716835732357,0.0,-23.196716835732357,-23.196716835732357,10,0,61,2.0739998817443848,1.592900002002716,10,0.1
CRRTF,-23.19854989628321,0.0,-23.19854989628321,-23.19854989628321,10,0,61,0.7051950037479401,0.5415999889373779,10,0.1
OXIHF,-23.23651365693698,0.0,-23.23651365693698,-23.23651365693698,10,0,37,0.0048200000077485,0.0037000000476836,10,0.1
OIBZQ,-23.249101895618274,0.0,-23.249101895618274,-23.249101895618274,10,0,20,111.4,85.50050048828125,9,0.1111111111111111
LILAB,-23.266003858928038,0.0,-23.266003858928038,-23.266003858928038,10,0,61,15.78695297241211,12.113959884643554,7,0.1428571428571428
DNOW,-23.27073724838134,0.0,-23.27073724838134,-23.27073724838134,10,0,15,10.59700002670288,8.130999994277953,9,0.1111111111111111
NNN,-23.28186653441164,0.0,-23.28186653441164,-23.28186653441164,10,0,51,57.577000045776366,44.17199974060058,10,0.1
BNDSF,-23.284555595172584,0.0,-23.284555595172584,-23.284555595172584,10,0,37,1.0603862285614014,0.8134800076484681,9,0.1111111111111111
FRSHY,-23.3033972885194,0.0,-23.3033972885194,-23.3033972885194,10,0,61,20.040000915527344,15.369999885559082,10,0.1
VIAOY,-23.312280832908,0.0,-23.312280832908,-23.312280832908,10,0,61,10.18000030517578,7.80681004524231,10,0.1
FGWLF,-23.323403329252088,0.0,-23.323403329252088,-23.323403329252088,10,0,61,40.94529685974121,31.39546012878418,9,0.1111111111111111
URGN,-23.3414664870017,0.0,-23.3414664870017,-23.3414664870017,10,0,61,22.12799987792969,16.963000202178954,10,0.1
TBURF,-23.350635473278984,0.0,-23.350635473278984,-23.350635473278984,10,0,61,34.5,26.44403076171875,10,0.1
EBR,-23.38074315541725,0.0,-23.38074315541725,-23.38074315541725,10,0,16,9.139999866485596,7.002999973297119,10,0.1
SLLDY,-23.38439333114298,0.0,-23.38439333114298,-23.38439333114298,10,0,34,11.032999992370604,8.452999877929688,8,0.125
GTEC,-23.408536658586318,0.0,-23.408536658586318,-23.408536658586318,10,0,61,8.200000047683716,6.280500030517578,10,0.1
VNTA,-23.44827744934105,0.0,-23.44827744934105,-23.44827744934105,10,0,13,0.0043500000610947,0.0033299999777227,9,0.1111111111111111
LPTV,-23.46774381273036,0.0,-23.46774381273036,-23.46774381273036,10,0,61,9.300000190734863,7.117499971389771,10,0.1
TIGO,-23.482617512994565,0.0,-23.482617512994565,-23.482617512994565,10,0,61,46.88999977111816,35.87900047302246,10,0.1
BKD,-23.48823225755417,0.0,-23.48823225755417,-23.48823225755417,10,0,22,8.285000038146972,6.33899998664856,10,0.1
ALFDF,-23.49434753897729,0.0,-23.49434753897729,-23.49434753897729,10,0,61,11.240999984741212,8.600000381469727,10,0.1
ZHEXF,-23.49514586703696,0.0,-23.49514586703696,-23.49514586703696,10,0,22,1.0299999713897705,0.787999975681305,10,0.1
PUODY,-23.507502470022104,0.0,-23.507502470022104,-23.507502470022104,10,0,16,184.18799743652343,140.88999938964844,10,0.1
CETX,-23.5148172070883,0.0,-23.5148172070883,-23.5148172070883,10,0,61,3047.1,2330.5800048828123,10,0.1
VARTY,-23.515790638170746,0.0,-23.515790638170746,-23.515790638170746,10,0,61,19.0,14.531999778747558,10,0.1
DENN,-23.516634504102832,0.0,-23.516634504102832,-23.516634504102832,10,0,22,21.639999771118163,16.551000118255615,10,0.1
ZETA,-23.520812037021443,0.0,-23.520812037021443,-23.520812037021443,10,0,61,8.890000343322754,6.799000072479248,10,0.1
HIMS,-23.527622001939733,0.0,-23.527622001939733,-23.527622001939733,10,0,61,9.84800033569336,7.53100004196167,10,0.1
AACAY,-23.567729741152608,0.0,-23.567729741152608,-23.567729741152608,10,0,36,5.986999940872193,4.575999975204468,10,0.1
TIMB,-23.60081846242945,0.0,-23.60081846242945,-23.60081846242945,10,0,15,14.16899995803833,10.825,10,0.1
WPFH,-23.60248447204969,0.0,-23.60248447204969,-23.60248447204969,10,0,33,80.5,61.5,10,0.1
MNRO,-23.61226724511277,0.0,-23.61226724511277,-23.61226724511277,10,0,21,75.8250015258789,57.92099952697754,9,0.1111111111111111
KOOYF,-23.61809102797347,0.0,-23.61809102797347,-23.61809102797347,10,0,37,0.1990000009536743,0.1519999995827674,10,0.1
ELBM,-23.633095928026176,0.0,-23.633095928026176,-23.633095928026176,10,0,61,5.004000186920166,3.821400022506714,10,0.1
CVPUF,-23.66411880307316,0.0,-23.66411880307316,-23.66411880307316,10,0,61,2.619999885559082,2.0,10,0.1
PNW,-23.67103315598953,0.0,-23.67103315598953,-23.67103315598953,10,0,1,93.87000045776368,71.6500015258789,10,0.1
RNDXF,-23.7207581454045,0.0,-23.7207581454045,-23.7207581454045,10,0,10,0.1325000062584876,0.1010700002312659,9,0.1111111111111111
EREPF,-23.7209283370724,0.0,-23.7209283370724,-23.7209283370724,10,0,62,0.2150000005960464,0.164000004529953,10,0.1
BLIAQ,-23.745554760728268,0.0,-23.745554760728268,-23.745554760728268,10,0,9,0.0050619999878107,0.0038600000087171,10,0.1
MEDAF,-23.749206974416857,0.0,-23.749206974416857,-23.749206974416857,10,0,61,6.300000190734863,4.803800106048584,10,0.1
LWSCF,-23.80792199802142,0.0,-23.80792199802142,-23.80792199802142,10,0,39,14.868999767303468,11.328999900817871,10,0.1
IPDQF,-23.81196733920154,0.0,-23.81196733920154,-23.81196733920154,10,0,46,0.1169999986886977,0.0891399972140788,10,0.1
OXLC,-23.83036271284244,0.0,-23.83036271284244,-23.83036271284244,10,0,13,9.59699993133545,7.310000038146972,8,0.125
AKBIF,-23.874774188354515,0.0,-23.874774188354515,-23.874774188354515,10,0,20,2.101800036430359,1.600000023841858,7,0.1428571428571428
PPHI,-23.876877952859623,0.0,-23.876877952859623,-23.876877952859623,10,0,61,12.020000457763672,9.149999618530272,9,0.1111111111111111
BRY,-23.88820898144285,0.0,-23.88820898144285,-23.88820898144285,10,0,61,9.803999996185302,7.461999988555908,9,0.1111111111111111
SYTA,-23.89755011135858,0.0,-23.89755011135858,-23.89755011135858,10,0,61,56574.0,43054.2,10,0.1
KRON,-23.908384273469967,0.0,-23.908384273469967,-23.908384273469967,10,0,61,27.06999969482422,20.598000144958498,10,0.1
