Security,Block,Winner,Future_Return,Event_Type,Avg_Price,Median_Price,Avg_Volume,Median_Volume,Price_Volatility
NIDB,17,True,3.7974682,DROP,18.523674,18.8,653.0,0.0,0.035275
NIDB,18,True,8.081086,DROP,18.695776,18.82,840.0,0.0,0.026405646
NIDB,22,False,-5.487805,DROP,19.108225,18.5,602.0,0.0,0.053578235
NIDB,23,True,0.40009964,DROP,19.6449,20.0,384.0,0.0,0.05644219
NIDB,24,True,50.1,DROP,18.970875,20.0,448.0,0.0,0.115823396
NIDB,29,True,1.0437514,DROP,18.881824,19.5,347.0,0.0,0.11527874
NIDB,32,False,-7.4468083,DROP,22.06255,22.25,489.0,0.0,0.040574573
NIDB,33,False,-1.1235955,DROP,22.371225,22.25,506.0,0.0,0.026573932
NIDB,1,False,-0.09953146,ACQ,13.70075,13.5,569.0,0.0,0.044664327
NIDB,7,True,6.482894,ACQ,15.146951,15.0,422.0,0.0,0.043419387
NIDB,13,True,4.225352,ACQ,17.071775,17.055,779.0,0.0,0.029374363
NIDB,14,True,4.6478915,ACQ,17.326925,17.3875,715.0,0.0,0.023497857
NIDB,15,False,-1.359633,ACQ,17.82695,17.525,600.0,0.0,0.0346955
NIDB,21,False,-18.589745,ACQ,18.49085,18.5,801.0,200.0,0.029481
NIDB,28,True,10.834367,ACQ,17.460526,16.5,472.0,0.0,0.1018705
NIDB,31,False,-7.865169,ACQ,21.372675,21.625,495.0,0.0,0.054876134
NIHK,10,True,137.5,DROP,0.00048160003,0.0005,172279.46,0.0,0.21659319
NIHK,15,True,110.52632,DROP,0.00088065,0.0007,97926.645,0.0,0.52005905
NIHK,16,True,991.95404,DROP,0.00104395,0.0009,71083.23,0.0,0.43482363
NIHK,17,True,812.5,DROP,0.00109665,0.00095,54844.455,0.0,0.39655027
NIHK,22,True,473.9726,DROP,0.0038033,0.0019500001,1109599.565,255429.0,0.9047973
NIHK,24,True,1900.0,DROP,0.00469015,0.0033,1225036.02,503194.5,0.61018646
NIHK,27,True,635.0835,DROP,0.0062564,0.00425,1027424.43,389922.5,0.6298007
NIHK,29,False,-48.333332,DROP,0.0422114,0.0181,2167904.975,1136375.0,0.91030985
NIHK,31,False,-84.87972,DROP,0.076655395,0.0744,2635647.645,1309735.0,0.34686208
NIHK,34,False,-64.51613,DROP,0.0797328,0.07745,941745.885,580539.5,0.40364018
NIHK,9,True,219.99998,ACQ,0.00044525,0.0004,204027.95,0.0,0.27356228
NIHK,14,False,-62.5,ACQ,0.0007014999,0.0006,108429.66,0.0,0.5049776
NIHK,21,False,-12.6315775,ACQ,0.00219725,0.001,691616.195,14000.0,1.2255905
NIHK,23,True,3420.0,ACQ,0.0043203,0.003005,1259376.18,507750.0,0.72992396
NIHK,26,True,1653.0121,ACQ,0.0043025003,0.0031,934635.21,334330.5,0.59540564
NIHK,28,False,-45.454544,ACQ,0.02234975,0.00905,1601956.845,929433.5,1.375161
NIHK,30,False,-64.10256,ACQ,0.0575139,0.0617,2484364.78,1186517.0,0.6175959
NIHK,33,False,-70.833336,ACQ,0.086866245,0.0817,1665686.345,963016.5,0.31419072
NIHL,5,True,50.682926,DROP,0.80244994,1.0,12.845,0.0,0.40901053
NIHL,13,False,0.0,DROP,0.70537496,0.95,28.625,0.0,0.46803546
NIHL,20,False,-8.000002,DROP,1.16655,0.7,137.575,0.0,0.74664056
NIHL,21,False,-42.528736,DROP,1.42415,1.25,205.99,0.0,0.6340399
NIHL,31,True,36.363636,DROP,1.1602501,1.25,9.935,0.0,0.22253576
NIHL,32,True,15.3153105,DROP,1.2138501,1.25,7.75,0.0,0.09141577
NIHL,4,False,-49.0,ACQ,0.79454994,1.0,5.25,0.0,0.4952453
NIHL,12,False,-30.000002,ACQ,0.68333894,0.6,10.665,0.0,0.4805173
NIHL,19,False,-35.5,ACQ,0.9842499,0.7,127.325,0.0,0.87725896
NIHL,30,False,-3.1999967,ACQ,1.08225,1.25,13.965,0.0,0.26314235
NIHL,35,False,-79.338844,ACQ,1.1351502,1.14,3.9,0.0,0.022428857
NIHL,36,False,-83.33333,ACQ,1.18945,1.14,11.02,0.0,0.07778407
NIHL,37,False,-80.46875,ACQ,1.2275499,1.21,11.52,0.0,0.07863227
NILA,13,False,-13.043477,DROP,0.0013466002,0.001,10533.77,0.0,0.39580524
NILA,16,True,4.999991,DROP,0.0020561502,0.0021,6514.465,0.0,0.20372315
NILA,17,True,849.9999,DROP,0.00215075,0.0021,2508.955,0.0,0.103044264
NILA,19,True,249.20633,DROP,0.0024454005,0.0021,34842.87,0.0,0.38712326
NILA,23,True,45.0,DROP,0.0090305,0.003,148672.715,0.0,1.061887
NILA,24,True,628.1818,DROP,0.01142815,0.01125,152887.47,607.5,0.78993845
NILA,25,True,759.1397,DROP,0.01356225,0.0129,153725.775,3954.0,0.5567063
NILA,31,False,-79.037636,DROP,0.05887725,0.05495,63616.485,7500.0,0.49904418
NILA,32,False,-81.4346,DROP,0.07680425,0.0799,69732.92,7546.0,0.3695694
NILA,12,True,100.0,ACQ,0.0013661,0.0011,6608.26,0.0,0.43647087
NILA,15,False,-4.761897,ACQ,0.00193975,0.0021,4532.34,0.0,0.25836104
NILA,18,True,566.6666,ACQ,0.0020920003,0.0021,3869.98,0.0,0.056335296
NILA,22,True,26.052633,ACQ,0.0050861,0.003,160006.715,0.0,1.4318569
NILA,27,True,394.7808,ACQ,0.013127901,0.01195,39216.46,0.0,0.46511665
NILA,28,True,90.344826,ACQ,0.01744525,0.015,45425.7,1750.0,0.5663276
NILA,29,False,-41.44819,ACQ,0.030617647,0.024500001,51928.08,4400.0,0.88947195
NILA,30,False,-71.96496,ACQ,0.04397615,0.0318,48391.265,4450.0,0.66702867
NILIF,5,False,-37.982826,DROP,1.1303862,1.045,8.215,0.0,0.20012516
NILIF,6,False,-44.20601,DROP,1.1785111,1.165,8.215,0.0,0.17571902
NILIF,14,False,-82.79126,DROP,0.962247,0.7225,195.01,0.0,0.4421407
NILIF,16,False,-62.57996,DROP,1.243696,1.208,496.215,0.0,0.25208753
NILIF,30,False,-81.5576,DROP,0.12561065,0.119,11528.29,1585.0,0.47366425
NILIF,32,True,55.133923,DROP,0.19342545,0.18687001,94304.25,14508.0,0.23786466
NILIF,4,False,-34.31818,ACQ,1.1291612,0.9725,8.215,0.0,0.20692718
NILIF,13,False,-72.96079,ACQ,0.7403425,0.7225,47.52,0.0,0.24456897
NILIF,15,False,-63.953857,ACQ,1.1168685,1.145,426.16,0.0,0.38306543
NILIF,29,False,-69.794556,ACQ,0.0948122,0.071235,13775.045,1350.0,0.53125757
NILIF,31,False,-79.30616,ACQ,0.16631176,0.17892501,24801.18,3801.5,0.33083755
NIMU,10,False,-17.241379,DROP,0.15457255,0.16,15415.58,1000.0,0.15043078
NIMU,21,False,-63.333332,DROP,0.087565005,0.08,8955.535,0.0,0.19388978
NIMU,31,False,-47.876446,DROP,0.03150475,0.0315,11801.0,0.0,0.19846813
NIMU,9,False,-28.124996,ACQ,0.15113755,0.15,15001.795,705.0,0.16056615
NIMU,20,False,-58.77778,ACQ,0.08622366,0.085,10893.955,0.0,0.22516267
NIMU,30,False,-30.769236,ACQ,0.02966025,0.03,19059.65,0.0,0.2660516
NIMU,37,False,-63.333332,ACQ,0.016992252,0.016,18898.84,0.0,0.27331215
NINE,16,False,-86.69584,DROP,29.39815,29.675,605046.5,154000.0,0.11227935
NINE,17,False,-64.79129,DROP,30.43445,30.465,196250.5,164800.0,0.12652689
NINE,30,True,1.503758,DROP,2.43625,2.56,213741.0,161100.0,0.2628095
NINE,31,True,58.63636,DROP,2.49965,2.5,209613.5,149400.0,0.2038917
NINE,36,False,-3.1518593,DROP,2.508755,2.745,1701274.48,439500.0,0.35999376
NINE,14,False,-45.945942,ACQ,26.834951,26.1,3599516.0,6187500.0,0.09192242
NINE,15,False,-61.4529,ACQ,28.175102,26.17,2095746.5,192150.0,0.11458231
NINE,29,True,41.999996,ACQ,2.1473,2.0749998,218750.0,180950.0,0.35090214
NINE,35,True,80.37036,ACQ,2.189205,2.1950002,1637176.48,381550.0,0.41684598
NINE,37,False,-77.36041,ACQ,4.0336,3.1,1975257.48,646800.0,0.5617832
NINK,9,False,-17.808224,DROP,0.70646805,0.6495,5615.765,4000.0,0.9831618
NINK,10,False,-10.0418415,DROP,1.229218,0.98,4838.465,748.5,0.67684495
NINK,19,False,-82.67966,DROP,2.25365,2.35,5.53,0.0,0.044823173
NINK,21,False,-83.870964,DROP,2.1565454,2.31,25.605,0.0,0.20440078
NINK,29,False,-99.92206,DROP,0.379422,0.35,276.32,0.0,0.4655021
NINK,7,True,262.09552,ACQ,0.13815,0.12,5187.81,4000.0,0.6164789
NINK,8,True,139.7959,ACQ,0.297268,0.12,5866.2,4000.0,0.94457227
NINK,18,False,-68.085106,ACQ,2.14125,2.15,3.0,0.0,0.0851614
NINK,20,False,-89.17749,ACQ,2.29365,2.35,5.03,0.0,0.03567274
NINK,28,False,-99.942856,ACQ,0.36285797,0.35,195.265,0.0,0.46497422
NINOY,5,True,9.7240505,DROP,14.23205,14.11,20857.0,10300.0,0.06240659
NINOY,9,True,8.672803,DROP,14.999199,14.91,12285.5,6100.0,0.03814792
NINOY,11,True,1.9740574,DROP,15.881599,16.03,15973.5,6000.0,0.06537026
NINOY,31,False,-12.093024,DROP,9.532801,9.575,10590.5,6500.0,0.14241976
NINOY,34,False,-0.6386833,DROP,10.7665,10.7,11460.5,7400.0,0.05565717
NINOY,36,True,7.8306856,DROP,11.01555,11.065001,10990.0,7500.0,0.0697496
NINOY,4,True,9.339082,ACQ,13.899401,13.63,23398.5,12500.0,0.08252343
NINOY,8,True,32.123653,ACQ,14.833051,14.895,12674.5,6750.0,0.05157217
NINOY,10,True,2.814367,ACQ,15.395451,15.22,16943.0,6650.0,0.0570053
NINOY,30,True,22.316689,ACQ,8.4431,8.690001,21832.0,10000.0,0.1852966
NINOY,32,False,-12.632589,ACQ,10.25195,10.295,8810.0,5250.0,0.08245656
NINOY,33,False,-4.403129,ACQ,10.634749,10.635,11281.0,6600.0,0.06281175
NINOY,35,True,9.383144,ACQ,10.9616995,10.87,11691.5,8000.0,0.06313065
NINOY,37,True,7.3951335,ACQ,10.639199,10.605,8732.5,6500.0,0.09915374
NINTF,31,False,-16.666668,DROP,3.0099006,2.95,117.605,0.0,0.027920367
NINTF,33,False,-28.362572,DROP,3.2427998,3.22,123.555,0.0,0.05720613
NINTF,35,False,-8.510631,DROP,3.29615,3.42,140.88,0.0,0.10067894
NINTF,30,False,-24.920134,ACQ,2.9831007,2.95,177.23,0.0,0.025160749
NINTF,32,False,-28.362572,ACQ,3.1253,3.13,123.555,0.0,0.059163056
NINTF,34,False,-28.362572,ACQ,3.3271997,3.42,34.7,0.0,0.048786815
NIO,17,False,-61.205566,DROP,6.8204994,6.6,50841874.5,66849000.0,0.091939494
NIO,27,False,-40.81547,DROP,17.278,13.389999,116076716.56,78981752.0,0.8708493
NIO,28,False,-43.53877,DROP,30.020449,21.69,134632533.68,104073148.0,0.63438535
NIO,29,False,-58.14565,DROP,37.571503,39.425003,124323605.04,97451848.0,0.38463366
NIO,16,False,-80.72139,ACQ,6.7183495,6.6,63541329.5,66849000.0,0.0813794
NIO,25,True,256.95142,ACQ,4.4081,3.49,74085765.22,50415700.0,0.7069715
NIO,26,True,63.9817,ACQ,8.27755,4.38,89708267.3,65035500.0,0.7481273
NIOCF,18,True,16.559484,DROP,0.13544865,0.1341,1759.97,0.0,0.23150475
NIOCF,29,False,-62.23648,DROP,0.11582121,0.1146,2892.495,0.0,0.13038774
NIOCF,17,True,1.0204103,ACQ,0.13828705,0.1341,1629.73,0.0,0.21276547
NIOCF,28,False,-31.849913,ACQ,0.1157586,0.118335,2898.92,0.0,0.14197615
NIOVF,22,False,-13.866668,DROP,0.0162127,0.019,497.5,0.0,0.33656394
NIOVF,23,False,-22.260715,DROP,0.0209598,0.019,2768.98,0.0,0.30071634
NIOVF,28,True,59.888577,DROP,0.025966901,0.02584,1026.56,0.0,0.20506078
NIOVF,37,False,-48.21053,DROP,0.024210952,0.02375,9948.015,0.0,0.24092649
NIOVF,21,True,3.1578991,ACQ,0.0149371,0.01301,432.5,0.0,0.32794178
NIOVF,27,True,1.006196,ACQ,0.022636402,0.0216,1505.5,0.0,0.36629748
NIOVF,36,False,-27.647066,ACQ,0.0253687,0.025449999,11478.835,0.0,0.21102785
NIPMY,1,True,19.245838,DROP,23.235054,23.82,95.0,0.0,0.060479913
NIPMY,7,False,-9.916154,DROP,23.585752,22.98,13.0,0.0,0.05767091
NIPMY,10,False,-27.963219,DROP,27.949549,27.3,20.0,0.0,0.08763975
NIPMY,11,False,-27.963219,DROP,28.902498,27.365,14.0,0.0,0.06837542
NIPMY,12,False,-14.407121,DROP,28.555449,29.36,16.5,0.0,0.0880613
NIPMY,29,False,-9.061261,DROP,21.500399,21.465,9.0,0.0,0.030046122
NIPMY,36,False,-22.643442,DROP,19.416702,19.52,8.0,0.0,0.011020727
NIPMY,37,True,13.533835,DROP,17.84975,19.52,4.0,0.0,0.17419462
NIPMY,6,True,20.57495,ACQ,22.458,22.77,14.0,0.0,0.05737621
NIPMY,8,False,-18.241756,ACQ,24.753948,24.35,15.5,0.0,0.07420641
NIPMY,9,False,-22.527472,ACQ,25.83395,27.02,15.5,0.0,0.06749106
NIPMY,28,False,-9.061261,ACQ,21.009949,21.15,14.5,0.0,0.06351281
NIPMY,35,False,-22.694674,ACQ,19.291702,19.52,8.5,0.0,0.01341193
NIPNF,26,False,-6.088198,DROP,52.69507,52.41,15299.0,21700.0,0.035512645
NIPNF,29,False,-15.583851,DROP,54.29757,53.0,250.0,0.0,0.07331544
NIPNF,30,False,-23.15369,DROP,53.198696,52.75,202.0,0.0,0.08627186
NIPNF,25,False,-4.752852,ACQ,52.540195,52.41,20668.5,21700.0,0.012416696
NIPNF,27,False,-9.628122,ACQ,52.44584,52.41,9965.0,1150.0,0.046451475
NIPNF,28,False,-19.607307,ACQ,52.99409,52.41,4619.5,100.0,0.058099046
NIROF,14,False,-60.58394,DROP,0.08185499,0.051,987.725,0.0,0.6086954
NIROF,16,False,-28.0,DROP,0.11490499,0.137,303.0,0.0,0.32673153
NIROF,30,False,-24.418606,DROP,0.021517001,0.02,483.25,0.0,0.29743528
NIROF,35,True,36.923073,DROP,0.030876003,0.0239,197.625,0.0,0.5690424
NIROF,13,False,-60.58394,ACQ,0.054744996,0.046,3969.04,0.0,0.76090616
NIROF,15,False,-60.58394,ACQ,0.108479984,0.137,486.125,0.0,0.39808434
NIROF,28,False,-2.0978985,ACQ,0.0164565,0.015,376.775,0.0,0.25483966
NIROF,29,True,232.14282,ACQ,0.020495,0.015,385.25,0.0,0.32437572
NIROF,34,False,-93.97849,ACQ,0.028871002,0.0239,234.895,0.0,0.3972514
NISN,22,True,246.789,DROP,27.549448,20.849998,12508.25,8365.0,0.6805176
NISN,23,True,117.071465,DROP,42.186554,43.05,14827.45,12125.0,0.51224446
NISN,26,False,-31.647131,DROP,112.90165,118.4,8969.45,6045.0,0.36411837
NISN,28,False,-94.092064,DROP,162.24625,155.15,6773.85,4835.0,0.18048452
NISN,30,False,-90.99477,DROP,154.9,151.25,6278.8,5500.0,0.21709044
NISN,20,True,743.90247,ACQ,10.712,9.5,4637.9,1050.0,0.32505608
NISN,21,True,267.5737,ACQ,17.09185,9.66,10264.3,2725.0,0.72855854
NISN,24,False,-12.307693,ACQ,60.2509,60.05,13976.9,11415.0,0.38506162
NISN,25,False,-44.797688,ACQ,90.7704,74.899994,10320.25,7650.0,0.48420587
NISN,27,False,-83.439156,ACQ,134.11375,142.7,7018.0,3995.0,0.2548498
NISN,29,False,-94.447365,ACQ,160.84074,156.29999,6465.2,5655.0,0.18132344
NISTF,9,True,1.0459279,DROP,22.18545,22.62,28.0,0.0,0.06735539
NISTF,11,False,-14.438059,DROP,23.21375,23.49,85.5,0.0,0.041243263
NISTF,30,False,-11.351014,DROP,14.617849,15.275,267.5,0.0,0.20829237
NISTF,8,True,6.158966,ACQ,21.25305,21.21,44.5,0.0,0.08689545
NISTF,10,False,-14.8417425,ACQ,22.5827,23.11,89.5,0.0,0.055055596
NISTF,28,True,15.006153,ACQ,10.4151,10.0,642.0,0.0,0.17265049
NISTF,29,False,-26.399612,ACQ,12.371951,12.33,332.5,0.0,0.2749975
NISUF,3,True,14.377685,DROP,3.5509996,2.9,144.105,0.0,0.29050964
NISUF,4,False,-6.1913686,DROP,4.0714,4.66,146.605,0.0,0.2721701
NISUF,6,True,6.9418364,DROP,5.188801,5.33,17.5,0.0,0.059218492
NISUF,8,True,6.9418364,DROP,5.3300004,5.33,0.0,0.0,0.0
NISUF,13,True,1.7543926,DROP,5.3935,5.7,53.4,0.0,0.06300066
NISUF,14,True,1.7543926,DROP,5.5684996,5.7,53.4,0.0,0.04730181
NISUF,15,True,1.7543926,DROP,5.7,5.7,0.0,0.0,0.0
NISUF,17,False,0.0,DROP,5.73335,5.7,1.0,0.0,0.0083534485
NISUF,20,False,0.0,DROP,5.8,5.8,0.0,0.0,0.0
NISUF,2,False,-3.0909104,ACQ,2.9976,2.9,129.105,0.0,0.15117465
NISUF,5,False,-6.1913686,ACQ,4.6789002,5.33,146.605,0.0,0.2039085
NISUF,7,True,6.9418364,ACQ,5.2429004,5.33,2.5,0.0,0.043084696
NISUF,11,True,1.7543926,ACQ,5.1425,5.0,53.9,0.0,0.037543535
NISUF,12,True,1.7543926,ACQ,5.235,5.0,53.9,0.0,0.059779387
NISUF,16,False,0.0,ACQ,5.7083507,5.7,1.0,0.0,0.0050436812
NISUF,18,False,0.0,ACQ,5.758351,5.8,1.0,0.0,0.008687047
NISUF,19,False,0.0,ACQ,5.7833495,5.8,1.0,0.0,0.0065945704
NISUY,3,False,-17.493671,DROP,37.88506,31.99,62.52,0.0,0.24344218
NISUY,4,False,-21.727888,DROP,43.2346,51.195,63.8,0.0,0.24075533
NISUY,6,True,38.773582,DROP,51.058643,54.09,10.4,0.0,0.0881058
NISUY,12,True,9.976205,DROP,54.072403,58.84,0.5,0.0,0.13830656
NISUY,13,True,37.309395,DROP,56.600655,58.84,1.5,0.0,0.0728476
NISUY,17,True,2.7198303,DROP,56.02041,52.06,240.6,0.0,0.102500595
NISUY,20,False,0.0,DROP,66.6347,66.47,52.215,0.0,0.032952596
NISUY,2,False,-21.771217,ACQ,32.857704,31.99,57.4,0.0,0.12627792
NISUY,5,True,8.621012,ACQ,48.7796,54.09,63.8,0.0,0.17839062
NISUY,10,False,-11.522772,ACQ,45.852398,42.4,0.5,0.0,0.14640348
NISUY,11,True,10.5540495,ACQ,49.962402,42.4,0.5,0.0,0.16440791
NISUY,16,True,2.1829333,ACQ,52.955254,52.06,200.385,0.0,0.054997813
NISUY,18,False,-6.564518,ACQ,59.424004,63.644997,244.1,0.0,0.1076119
NISUY,19,False,0.0,ACQ,63.831703,64.71,250.6,0.0,0.09265974
NITO,5,False,-82.14286,DROP,218.2215,205.8,0.185,0.0,0.36152205
NITO,25,False,-3.551016,DROP,94.910545,89.425,3.21,0.0,0.40800768
NITO,26,True,0.3401346,DROP,85.8382,85.75,4.015,0.0,0.43999144
NITO,30,False,-57.892506,DROP,83.165215,68.6,601.445,0.0,0.42365548
NITO,3,False,-50.0,ACQ,251.37,294.0,0.055,0.0,0.24236137
NITO,4,False,-33.333336,ACQ,235.38374,294.0,0.135,0.0,0.33609784
NITO,23,True,37.142857,ACQ,55.00985,58.8,0.69,0.0,0.8490368
NITO,24,False,-23.999996,ACQ,80.837746,85.75,0.95,0.0,0.6267379
NITO,29,False,-63.533836,ACQ,78.63555,61.25,196.105,0.0,0.49242654
NIU,27,False,-50.648487,DROP,18.4661,19.470001,1043257.5,725950.0,0.45892322
NIU,29,False,-74.60265,DROP,31.419249,30.74,1416418.0,1084050.0,0.26537088
NIU,25,True,18.268316,ACQ,10.323299,8.97,380923.5,169600.0,0.3745081
NIU,26,False,-8.584942,ACQ,13.216999,10.014999,536318.5,321400.0,0.43575248
NIU,28,False,-64.36931,ACQ,26.48095,26.380001,1429007.0,1115250.0,0.3847744
NIVF,35,True,6.5261006,DROP,9.860701,9.83,21831.5,20400.0,0.0039425297
NIVF,36,True,7.8685255,DROP,9.903055,9.9,22107.0,6550.0,0.007818987
NIVF,34,True,6.275302,ACQ,9.841137,9.83,24777.5,20400.0,0.0027322038
NIXX,5,True,400.0,DROP,15.828,16.2,0.05,0.0,0.46816647
NIXX,9,True,3321.053,DROP,46.576504,24.0,0.055,0.0,0.9807114
NIXX,11,True,312.5,DROP,78.351,90.0,0.05,0.0,0.6424602
NIXX,14,False,-23.076923,DROP,243.525,240.0,0.42,0.0,0.45602438
NIXX,20,False,-53.389828,DROP,189.30449,145.2,25.425,0.0,0.5521599
NIXX,26,True,15.000001,DROP,74.00608,73.5,63.59,8.0,0.23481219
NIXX,30,False,-68.01361,DROP,103.88061,109.125,2368.105,308.0,0.31082553
NIXX,31,False,-69.565216,DROP,102.99504,109.125,3471.645,820.5,0.32393533
NIXX,4,False,-50.0,ACQ,13.335001,13.5,0.045,0.0,0.50621116
NIXX,8,True,116.21622,ACQ,39.553497,22.8,0.05,0.0,1.1473546
NIXX,10,True,42.5,ACQ,52.228497,33.0,0.065,0.0,0.9423486
NIXX,12,False,-51.33334,ACQ,141.756,120.0,0.145,0.0,1.0556767
NIXX,13,False,-46.25,ACQ,192.315,138.0,0.24,0.0,0.73555243
NIXX,19,False,-76.25,ACQ,191.76599,169.5,11.1,0.0,0.52828526
NIXX,25,False,-19.81818,ACQ,69.19766,68.53125,47.715,3.0,0.29789758
NIXX,29,False,-89.71678,ACQ,91.95779,84.375,373.06,112.0,0.31269816
NJDCY,2,True,24.667826,DROP,4.700975,4.67,276672.0,174600.0,0.06627393
NJDCY,8,True,69.24363,DROP,5.521863,5.6712503,105826.0,69200.0,0.07886654
NJDCY,12,False,-19.63016,DROP,7.1139503,7.05125,120700.0,70000.0,0.14629689
NJDCY,14,False,-17.91774,DROP,8.866825,8.92875,158176.0,111000.0,0.11375606
NJDCY,16,True,2.454354,DROP,9.452413,9.54,156000.0,118400.0,0.05123248
NJDCY,28,False,-24.766518,DROP,12.461526,12.02,238258.0,172900.0,0.2637262
NJDCY,29,False,-42.76527,DROP,14.16135,14.8025,236811.0,168400.0,0.16398026
NJDCY,1,True,16.876307,ACQ,4.5683374,4.555,273610.0,171600.0,0.080855496
NJDCY,6,True,40.62781,ACQ,4.820125,4.66875,364674.0,167600.0,0.12443229
NJDCY,7,True,62.882305,ACQ,5.18735,5.3762503,231812.0,100800.0,0.11113811
NJDCY,10,True,23.748703,ACQ,5.99295,5.89375,90274.0,59200.0,0.067911394
NJDCY,13,False,-25.876543,ACQ,8.084338,7.8987503,132110.0,91600.0,0.153038
NJDCY,15,False,-10.460252,ACQ,9.390775,9.54,153250.0,114200.0,0.060820565
NJDCY,27,False,-1.7940229,ACQ,9.93845,9.952499,314130.0,221700.0,0.2886793
NJR,4,True,18.776665,DROP,32.528797,33.54,577927.5,464950.0,0.08895409
NJR,5,True,23.723032,DROP,34.5005,34.99,599213.5,473000.0,0.07332655
NJR,17,False,-3.2194026,DROP,44.798046,45.55,437136.0,396500.0,0.063342355
NJR,18,False,-29.166668,DROP,46.26475,46.05,433007.0,388500.0,0.041292448
NJR,3,True,10.98366,ACQ,30.676651,29.98,546783.0,412250.0,0.08433265
NJR,16,False,-5.898997,ACQ,42.635353,42.95,501959.5,427700.0,0.07339163
NKE,2,False,-15.465933,DROP,57.25303,56.447502,7656138.5,6289800.0,0.10032019
NKE,3,False,-8.556919,DROP,59.587173,59.565002,8744730.5,7515400.0,0.0731656
NKE,11,True,48.145325,DROP,54.897804,54.165,9450637.5,8155900.0,0.04455581
NKE,16,True,22.341246,DROP,72.6396,71.345,7265249.5,6460700.0,0.091367215
NKE,23,True,52.389572,DROP,91.09515,90.295,6497793.5,5954550.0,0.07812516
NKE,28,False,-0.43846342,DROP,121.10305,126.875,6247541.0,5527750.0,0.14160933
NKE,32,False,-32.507328,DROP,152.25835,157.52,6578381.0,5667000.0,0.10248196
NKE,33,False,-10.74121,DROP,155.97095,159.74,6319913.0,5564550.0,0.085419
NKE,1,False,-20.493374,ACQ,52.970047,51.715,7250916.0,6329500.0,0.09281095
NKE,10,True,33.720154,ACQ,54.238197,53.555,9467216.0,8234100.0,0.050162476
NKE,15,False,-0.67916095,ACQ,66.94625,66.89,8000928.5,6892250.0,0.095901236
NKE,22,True,41.445732,ACQ,87.644455,87.19,6506716.5,6100400.0,0.057688646
NKE,27,True,10.200069,ACQ,106.93295,101.89,7557240.0,6223850.0,0.180108
NKE,29,False,-16.634697,ACQ,130.26404,133.095,6334663.0,5637700.0,0.08716471
NKE,30,False,-35.40931,ACQ,138.04245,135.57,6334025.0,5630600.0,0.06913925
NKE,31,False,-40.864376,ACQ,145.65485,141.57501,6472451.5,5671800.0,0.09251229
NKLA,18,True,20.120115,DROP,289.89932,287.7,3464.45,138.0,0.014232504
NKLA,19,True,127.137184,DROP,293.3508,291.9,2497.295,112.0,0.019551994
NKLA,20,True,194.72444,DROP,297.59415,299.7,1850.395,70.0,0.019297868
NKLA,25,False,-59.899998,DROP,628.5261,321.0,192215.36,15003.0,0.888786
NKLA,26,False,-55.776398,DROP,807.8611,644.7,484219.08,252536.5,0.6884613
NKLA,27,False,-45.03862,DROP,885.21967,727.2,638103.95,406488.0,0.5698862
NKLA,17,True,5.8461556,ACQ,287.72504,287.4,6354.62,1540.0,0.005241856
NKLA,23,True,21.833334,ACQ,309.38055,307.05,10561.59,160.0,0.05161191
NKLA,24,False,-39.824944,ACQ,335.97644,309.6,37209.845,1291.5,0.25372443
NKLXF,6,False,-31.330473,DROP,0.21703,0.172,988.15,0.0,0.84037393
NKLXF,7,False,-30.174562,DROP,0.29693002,0.321,1113.675,0.0,0.578313
NKLXF,8,False,-23.076921,DROP,0.36902002,0.35,1295.95,0.0,0.26728985
NKLXF,29,False,-58.11404,DROP,0.06627155,0.06375,29482.95,1000.0,0.18262772
NKLXF,5,False,-0.6230542,ACQ,0.11709001,0.067,27.5,0.0,0.8882627
NKLXF,27,False,-49.66102,ACQ,0.0583463,0.06,9848.955,0.0,0.32719737
NKLXF,28,False,-68.53526,ACQ,0.06716855,0.068,21509.66,0.0,0.20527738
NKOKF,7,False,0.0,DROP,6.4751015,6.51,31.22,0.0,0.086294785
NKOKF,5,False,0.0,ACQ,5.48985,4.75,37.92,0.0,0.20604281
NKOKF,6,False,0.0,ACQ,5.9548507,6.51,37.92,0.0,0.17980595
NKOSF,30,False,-70.84577,DROP,0.5563,0.337,283563.5,245100.0,0.6323538
NKOSF,32,False,-60.8209,DROP,0.78248,0.7845,268629.0,206100.0,0.35539532
NKOSF,29,False,-39.07875,ACQ,0.358805,0.337,248682.0,245100.0,0.2340712
NKOSF,31,False,-72.57861,ACQ,0.68347,0.66349995,268391.0,222150.0,0.5058392
NKRKF,10,True,25.679016,DROP,34.64766,30.984,5.0,0.0,0.13397907
NKRKF,11,True,25.679016,DROP,37.02666,40.5,4.5,0.0,0.12403998
NKRKF,14,False,-37.3281,DROP,45.1136,43.22,1.5,0.0,0.105205506
NKRKF,16,False,-41.944992,DROP,50.0552,50.9,1.0,0.0,0.04812734
NKRKF,17,False,-12.721309,DROP,47.497997,50.9,398.5,0.0,0.15325624
NKRKF,30,False,-71.67286,DROP,33.81856,30.25,8.0,0.0,0.1095934
NKRKF,32,False,-70.66865,DROP,38.09132,37.673,414.5,0.0,0.03912002
NKRKF,9,True,25.679016,ACQ,32.26866,30.984,9.5,0.0,0.10102687
NKRKF,12,False,-29.430822,ACQ,39.66406,40.5,5.0,0.0,0.081579156
