Block_Size,Num_Blocks,Distance_Threshold,Quality_Metric,Quality_Threshold_Percentile,Quality_Threshold_Value,Min_Quality_Change,Num_Dropout_Events,Dropout_Avg_Return,Dropout_Median_Return,Dropout_Positive_Pct,Dropout_Negative_Pct,Dropout_Std_Return,Num_Acquisition_Events,Acq_Avg_Return,Acq_Median_Return,Acq_Positive_Pct,Acq_Std_Return,Dropout_Signal_Strength,Dropout_Sharpe_Like,Total_Events,Avg_Clusters_Per_Block
175,8,35,avg_return,70,29.697432,5,21795,475.38766,0.815716,50.62629043358569,47.57513191098876,12543.581,20835,520.5614,-1.5501723,47.20902327813775,31933.547,0.03789888,5.595060753924976,42630,178.375
175,8,35,avg_return,75,44.53473,5,18854,477.84088,0.0,49.734804285562745,48.37169831335525,12595.053,18414,557.6894,-1.8683571,46.93711306614532,33903.965,0.037938777,5.209368531715747,37268,178.375
175,8,35,avg_return,80,61.322468,5,15445,534.949,0.0,49.04499838135319,48.889608287471674,13521.477,15449,574.67365,-2.4232128,46.42371674542042,36648.55,0.03956291,4.916796040010281,30894,178.375
175,8,35,median_return,70,8.924701,5,21382,408.8757,2.6193905,51.87540922271069,46.4596389486484,10487.207,20443,499.14026,-1.5900532,47.419654649513284,32176.8,0.038988046,5.701060322644984,41825,178.375
175,8,35,median_return,75,12.941718,5,19270,436.351,2.587336,51.8266735858848,46.48157758173326,11007.907,18721,530.4392,-1.64593,47.39063084236953,33618.027,0.03963978,5.5026523516187344,37991,178.375
175,8,35,median_return,80,18.163126,5,16605,438.12692,0.79365087,50.617283950617285,47.6784101174345,11329.149,16273,569.3831,-2.4539914,46.838321145455666,35993.953,0.038672533,4.983357653363132,32878,178.375
175,8,40,avg_return,70,31.313627,5,21648,551.03174,0.97944754,50.71138211382114,47.50092387287509,19280.354,20796,525.304,-1.177755,47.648586266589724,32019.78,0.02857996,4.205043578019664,42444,138.125
175,8,40,avg_return,75,46.790356,5,18848,575.05066,0.0,49.81960950764007,48.36056876061121,20167.568,18391,547.8881,-1.6242127,47.22418574302648,33825.85,0.028513635,3.914580388906825,37239,138.125
175,8,40,avg_return,80,74.37764,5,14809,686.47217,0.0,48.95671551083801,48.92970490917685,22636.658,14818,640.5685,-3.1073189,45.90363071939533,37651.24,0.030325685,3.6904003412264044,29627,138.125
175,8,40,median_return,70,8.899927,5,21208,507.39932,2.5398147,51.810637495284794,46.55318747642399,18218.021,20344,518.643,-1.3540177,47.704482894219424,32368.896,0.027851505,4.056005437013476,41552,138.125
175,8,40,median_return,75,12.344496,5,19248,427.2452,2.6282413,51.875519534497094,46.50353283458021,10705.011,18626,528.2946,-1.5381894,47.57328465585741,33697.637,0.039910767,5.537106561140059,37874,138.125
175,8,40,median_return,80,16.85106,5,16700,429.76642,0.78228116,50.59880239520959,47.73053892215569,11292.321,16291,533.0548,-1.7437438,47.38199005585906,35737.17,0.03805829,4.918214754391713,32991,138.125
175,10,25,avg_return,70,29.202385,5,29782,333.37173,-11.171562,40.50097374252905,57.42394735074877,10050.341,30854,361.72406,-11.631807,40.121216049782845,26294.459,0.033170193,5.724333578271308,60636,372.8
175,10,25,avg_return,75,42.200462,5,26294,341.45038,-13.561252,38.79211987525672,59.005856849471364,10015.03,27395,391.60416,-13.33335,39.175031940135064,27898.121,0.034093793,5.528453428289046,53689,372.8
175,10,25,avg_return,80,60.76877,5,21563,370.81192,-16.70397,36.57190557900107,61.03046885869313,10577.044,22896,409.3488,-15.808872,37.56114605171209,30222.422,0.03505818,5.1480644986888136,44459,372.8
175,10,25,median_return,70,10.627134,5,30328,300.18576,-10.646958,40.99841730414139,57.145212345027694,8980.087,30827,360.8193,-9.943509,41.33713952055017,26816.725,0.033427935,5.821453542181517,61155,372.8
175,10,25,median_return,75,15.360933,5,27660,268.29602,-11.994899,39.85177151120752,58.228488792480114,8013.12,28243,379.04,-10.468147,40.92695535176858,27993.875,0.03348209,5.568505367964891,55903,372.8
175,10,25,median_return,80,21.130203,5,24267,250.99164,-13.602932,38.43079078584085,59.587093583879344,7397.4595,24955,421.8409,-11.743223,40.0,29779.63,0.033929437,5.285483282329751,49222,372.8
175,10,30,avg_return,70,33.80726,5,29858,370.02573,-11.371027,40.37443901132025,57.50887534329158,10873.504,30715,361.809,-11.764702,40.0,26353.5,0.034030035,5.880208890649882,60573,256.5
175,10,30,avg_return,75,48.09551,5,25832,385.35974,-13.602521,38.61489625270982,59.09337256116445,11039.278,27045,365.34863,-13.453833,38.968386023294514,27847.049,0.034908056,5.6105402613990725,52877,256.5
175,10,30,avg_return,80,70.2461,5,21180,385.6248,-16.666664,36.657223796033996,60.873465533522186,10781.073,22362,391.77722,-16.158676,37.45639924872551,30481.533,0.035768684,5.205541819302519,43542,256.5
175,10,30,median_return,70,11.111648,5,30429,303.90976,-10.732063,40.87876696572349,57.21515659403858,8983.445,31059,327.23804,-9.707449,41.52741556392672,26107.908,0.03382998,5.901271232117437,61488,256.5
175,10,30,median_return,75,15.11831,5,27634,291.29745,-12.084276,39.72280523992184,58.301367880147644,8986.319,28332,346.47525,-10.394266,40.992517294931524,27328.096,0.03241566,5.388609612381884,55966,256.5
175,10,30,median_return,80,21.395834,5,24374,265.96506,-13.964406,38.29080167391483,59.66603758102897,8303.1045,24887,377.75195,-12.162152,39.783822879414956,29136.932,0.032032,5.000892086898352,49261,256.5
175,10,35,avg_return,70,39.211655,5,29072,333.96353,-12.493351,39.62575674188222,58.293203082003295,10324.877,30277,344.02194,-12.1022415,39.82891303629818,26449.557,0.032345522,5.515077527848206,59349,185.1
175,10,35,avg_return,75,55.6838,5,24904,359.9541,-13.954964,38.34725345326052,59.38403469322198,10842.279,26394,364.8793,-13.043575,39.251345002652116,28139.262,0.033199117,5.239152998924518,51298,185.1
175,10,35,avg_return,80,83.53843,5,20703,339.41452,-16.261301,37.03811041877989,60.48881804569386,10360.095,22021,390.49216,-15.384616,38.03641978111803,30696.99,0.03276172,4.713932105498766,42724,185.1
175,10,35,median_return,70,11.338123,5,29822,303.30945,-10.802849,40.79538595667628,57.263094359868546,9054.305,30425,334.6602,-9.789581,41.35086277732128,26382.355,0.03349892,5.784944478076309,60247,185.1
175,10,35,median_return,75,15.95912,5,26851,294.30054,-12.774979,39.1493799113627,58.86559159807828,9121.366,27494,343.79544,-10.768673,40.63432021531971,27700.822,0.032264963,5.287025449350758,54345,185.1
