Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump
CNLHP,28,318.71957,390.61774,,,ACQ,71.89816
QNBC,28,18.38835,221.46436,,,ACQ,203.076
RMBS,28,105.58598,233.70277,,,ACQ,128.11679
SGLJF,28,689.69916,90.69762,599.0015,,DROP,
XTLB,28,398.645,7823.223,,,ACQ,7424.578
SJMHY,28,39.27808,154.67108,,,ACQ,115.393005
SUMCF,28,256.28192,221.46436,34.817566,,DROP,
AYRWF,28,0.8540208,865.0091,,,ACQ,864.1551
AUSAF,28,2.9916441,83.87954,,,ACQ,80.88789
AUMBF,28,118.29525,211.38107,,,ACQ,93.08582
AUMC,28,0.0,148.13287,,,ACQ,148.13287
QZMRF,28,321.35287,1.5143443,319.83853,,DROP,
BBOE,28,9.217103,104.74376,,,ACQ,95.52666
RWEOY,28,96.74505,37.298428,59.44662,,DROP,
VCYE,28,0.8540208,3669.4253,,,ACQ,3668.5713
BSPA,28,-39.947964,390.97247,,,ACQ,430.92044
BRT,28,49.022373,89.56435,,,ACQ,40.541973
CIBN,28,313.54816,146.15318,167.39497,,DROP,
GCLT,28,205.69171,259.59738,,,ACQ,53.90567
MMND,28,0.8540208,2024.7155,,,ACQ,2023.8615
XNCR,28,398.645,146.15318,252.4918,,DROP,
RYHTY,28,49.022373,89.56435,,,ACQ,40.541973
SAPIF,28,30.333479,209.34744,,,ACQ,179.01396
TTNDF,28,135.82365,125.450806,10.3728485,,DROP,
NVGS,28,143.17552,106.48492,36.690605,,DROP,
PYNKF,28,850.0282,125.450806,724.5774,,DROP,
BTAI,28,1121.4342,28.571222,1092.863,,DROP,
SCTN,28,192.53175,27.6786,164.85315,,DROP,
MSA,28,398.645,146.15318,252.4918,,DROP,
NUVR,28,387.01468,182.57422,204.44046,,DROP,
SCNLF,28,196.9769,1068.2567,,,ACQ,871.2798
RCCMF,28,689.69916,710.78503,,,ACQ,21.085876
SFRFF,28,850.0282,3669.4253,,,ACQ,2819.397
CDNMF,28,29.346113,89.56435,,,ACQ,60.21823
CBCA,28,-4.7853103,1420.0431,,,ACQ,1424.8284
CCAJ,28,48.2326,817.881,,,ACQ,769.6484
BOMXF,28,0.9489266,209.34744,,,ACQ,208.39851
SWI,28,135.82365,-15.146847,150.9705,,DROP,
BCAP,28,256.28192,5685.27,,,ACQ,5428.9883
QTRHF,28,318.71957,295.0033,23.716278,,DROP,
KAYS,28,197.4012,1.5143443,195.88686,,DROP,
VWSYF,28,151.8551,89.56435,62.290756,,DROP,
WELX,28,275.5606,112.456955,163.10365,,DROP,
BAFN,28,0.0,4272.2896,,,ACQ,4272.2896
CHWWF,28,655.5404,94.31757,561.22284,,DROP,
FELE,28,109.5554,89.56435,19.99105,,DROP,
BBBMF,28,0.0,3568.0444,,,ACQ,3568.0444
BBKCF,28,0.0,1068.2567,,,ACQ,1068.2567
MGRB,28,275.5606,-6.8000784,282.3607,,DROP,
AZ,28,0.0,4272.2896,,,ACQ,4272.2896
AVLNF,28,387.01468,611.64197,,,ACQ,224.62729
USRC,28,164.69121,865.0091,,,ACQ,700.3179
GEMZ,28,256.28192,469.67828,,,ACQ,213.39636
STJO,28,545.3434,210.69922,334.64417,,DROP,
MITSF,28,194.97435,125.450806,69.523544,,DROP,
CRDV,28,203.74065,1420.0431,,,ACQ,1216.3025
KDOZF,28,313.54816,1408.4222,,,ACQ,1094.874
RHCGF,28,-9.089639,221.46436,,,ACQ,230.554
PTSH,28,117.49133,599.62585,,,ACQ,482.13452
BNH,28,256.28192,-13.029627,269.31155,,DROP,
RC,28,49.022373,89.56435,,,ACQ,40.541973
FCOB,28,29.346113,112.456955,,,ACQ,83.11084
RSLBF,28,49.022373,989.3271,,,ACQ,940.3047
CMNT,28,199.06331,1961.9679,,,ACQ,1762.9045
CMOPF,28,850.0282,910.57544,,,ACQ,60.54724
CLLNY,28,689.69916,710.78503,,,ACQ,21.085876
CLIRF,28,-37.800823,469.67828,,,ACQ,507.4791
PTVE,28,275.5606,94.31757,181.24304,,DROP,
PTON,28,398.645,259.59738,139.0476,,DROP,
CNBP,28,-9.089639,89.56435,,,ACQ,98.653984
CPYYY,28,143.17552,42.803432,100.372086,,DROP,
CPYYF,28,143.17552,42.803432,100.372086,,DROP,
BCCLF,28,151.8551,390.61774,,,ACQ,238.76263
MCHHF,28,358.37534,146.15318,212.22215,,DROP,
GRLF,28,203.74065,1416.5549,,,ACQ,1212.8143
WOLWF,28,689.69916,446.09967,243.59949,,DROP,
XXII,28,256.28192,233.70277,22.579147,,DROP,
VWDRY,28,151.8551,89.56435,62.290756,,DROP,
ITVI,28,203.74065,735.1686,,,ACQ,531.4279
GKOS,28,398.645,446.09967,,,ACQ,47.45468
GRYEF,28,117.49133,55.307575,62.183758,,DROP,
ABCE,28,1620.6931,22.296133,1598.397,,DROP,
AQMS,28,2495.2405,1420.0431,1075.1974,,DROP,
GLU,28,55.658077,221.46436,,,ACQ,165.80627
