Block_ID,Cluster_ID,Security,Cluster_Size_x,Score,Median_Price_Level,Avg_Correlation,Cluster_Size_y,Post_Clustering_Return
0,34,BNMDF,362,0,17.928198718503523,0.0,362,23.48667992928216
0,34,BOIVF,362,0,17.928198718503523,0.0,362,36.62763562806657
0,34,BWA,362,0,17.928198718503523,0.0,362,13.626529620941904
0,34,CACC,362,0,17.928198718503523,0.0,362,33.22416639956197
0,34,CBZ,362,0,17.928198718503523,0.0,362,33.80654589566052
0,34,CCS,362,0,17.928198718503523,0.0,362,90.09284346953838
0,34,CDXC,362,0,17.928198718503523,0.0,362,90.29304234040292
0,34,CGNX,362,0,17.928198718503523,0.0,362,56.292910010135735
0,34,CHDN,362,0,17.928198718503523,0.0,362,85.20977167454018
0,34,CHDRY,362,0,17.928198718503523,0.0,362,46.327851014529045
0,34,CHE,362,0,17.928198718503523,0.0,362,8.813587329817683
0,34,CHT,362,0,17.928198718503523,0.0,362,8.3661108303759
0,34,CLCS,362,0,17.928198718503523,0.0,362,86.13928703136592
0,34,CLFD,362,0,17.928198718503523,0.0,362,282.0171556858565
0,34,CLOQ,362,0,17.928198718503523,0.0,362,68.12928686709232
0,34,CMILF,362,0,17.928198718503523,0.0,362,201.55554459431136
0,34,COCP,362,0,17.928198718503523,0.0,362,-13.99317356616874
0,34,CODGF,362,0,17.928198718503523,0.0,362,63.73009440442538
0,34,CPAY,362,0,17.928198718503523,0.0,362,-10.373663702936684
0,34,CPTP,362,0,17.928198718503523,0.0,362,-22.35332574990856
0,34,CPXGF,362,0,17.928198718503523,0.0,362,-38.31389289123968
0,34,CRARF,362,0,17.928198718503523,0.0,362,11.570763020739564
0,34,CRARY,362,0,17.928198718503523,0.0,362,8.581973928800021
0,34,CRESY,362,0,17.928198718503523,0.0,362,-1.2255368352884335
0,34,CRM,362,0,17.928198718503523,0.0,362,85.00673135709815
0,34,CSIQ,362,0,17.928198718503523,0.0,362,83.87311058832965
0,34,CSNVY,362,0,17.928198718503523,0.0,362,76.86201678977037
0,34,CTXR,362,0,17.928198718503523,0.0,362,256.96821502657883
0,34,CW,362,0,17.928198718503523,0.0,362,1.335790346656193
0,34,CYRX,362,0,17.928198718503523,0.0,362,353.05073835995216
0,34,CYTO,362,0,17.928198718503523,0.0,362,9.415892125297413
0,34,DAC,362,0,17.928198718503523,0.0,362,540.2580290040661
0,34,DANOY,362,0,17.928198718503523,0.0,362,-18.39080481653873
0,34,DASTF,362,0,17.928198718503523,0.0,362,-64.33022626311597
0,34,DASTY,362,0,17.928198718503523,0.0,362,73.86749033812396
0,34,DB,362,0,17.928198718503523,0.0,362,60.97560978534115
