Security,Block_ID,Cluster_ID,Cluster_Size,Num_Top_Performers_During,Pct_Top_Performers_During,Num_Top_Performers_After,Pct_Top_Performers_After,Stock_Return_During,Stock_Return_After
CLKTF,4,5,70,10,14.285714285714285,6,8.571428571428571,-18.933331832179167,6.382985310957058
CLKTF,5,49,135,7,5.185185185185185,9,6.666666666666667,-18.933331832179167,6.382985310957058
CLKTF,6,19,115,13,11.304347826086957,10,8.695652173913043,-18.933331832179167,6.382985310957058
CLKTF,7,36,135,10,7.4074074074074066,8,5.9259259259259265,-18.933331832179167,6.382985310957058
CLKTF,8,53,147,14,9.523809523809524,21,14.285714285714285,-18.933331832179167,6.382985310957058
CLKTF,9,74,151,17,11.258278145695364,10,6.622516556291391,-18.933331832179167,6.382985310957058
CLKXF,0,6,69,9,13.043478260869565,14,20.28985507246377,-5.524901686821864,34.81354266038029
CLKXF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,-5.524901686821864,34.81354266038029
CLKXF,2,54,145,13,8.96551724137931,13,8.96551724137931,-5.524901686821864,34.81354266038029
CLKXF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,-5.524901686821864,34.81354266038029
CLKXF,4,53,466,47,10.085836909871244,16,3.4334763948497855,-5.524901686821864,34.81354266038029
CLKXF,5,12,321,28,8.722741433021806,11,3.4267912772585665,-5.524901686821864,34.81354266038029
CLKXF,6,38,401,14,3.4912718204488775,20,4.987531172069826,-5.524901686821864,34.81354266038029
CLKXF,7,29,130,15,11.538461538461538,5,3.8461538461538463,-5.524901686821864,34.81354266038029
CLKXF,8,27,194,17,8.762886597938143,7,3.608247422680412,-5.524901686821864,34.81354266038029
CLKXF,9,22,315,14,4.444444444444445,12,3.8095238095238098,-5.524901686821864,34.81354266038029
CLLEF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLLEF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLLEF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLLEF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLLEF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLLEF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLLEF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLLEF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLLEF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLLEF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLLFF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLLFF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLLFF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLLFF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLLFF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLLFF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLLFF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLLFF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLLFF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLLFF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLLKF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLLKF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLLKF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLLKF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLLKF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLLKF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLLKF,6,5,196,13,6.63265306122449,13,6.63265306122449,,
CLLKF,7,48,71,3,4.225352112676056,14,19.718309859154928,,
CLLKF,8,19,238,17,7.142857142857142,21,8.823529411764707,,
CLLKF,9,8,462,20,4.329004329004329,40,8.658008658008658,,
CLLMF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLLMF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLLMF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLLMF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLLMF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLLMF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLLMF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLLMF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLLMF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLLMF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLLNY,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLLNY,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLLNY,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLLNY,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLLNY,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLLNY,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLLNY,6,3,230,25,10.869565217391305,15,6.521739130434782,,
CLLNY,7,17,171,8,4.678362573099415,7,4.093567251461988,,
CLLNY,8,22,233,34,14.592274678111588,3,1.2875536480686696,,
CLLNY,9,69,166,26,15.66265060240964,7,4.216867469879518,,
CLLS,0,6,69,9,13.043478260869565,14,20.28985507246377,,
CLLS,1,24,145,14,9.655172413793103,16,11.03448275862069,,
CLLS,2,13,92,8,8.695652173913043,16,17.391304347826086,,
CLLS,3,38,178,3,1.6853932584269662,12,6.741573033707865,,
CLLS,4,53,466,47,10.085836909871244,16,3.4334763948497855,,
CLLS,5,20,248,22,8.870967741935484,16,6.451612903225806,,
CLLS,6,18,124,3,2.4193548387096775,2,1.6129032258064515,,
CLLS,7,4,152,7,4.605263157894736,10,6.578947368421052,,
CLLS,8,58,225,13,5.777777777777778,19,8.444444444444445,,
CLLS,9,18,309,6,1.9417475728155338,18,5.825242718446602,,
CLLXF,0,30,162,24,14.814814814814813,13,8.024691358024691,-78.7032963416093,387.6173856140135
CLLXF,1,8,157,21,13.375796178343949,16,10.191082802547772,-78.7032963416093,387.6173856140135
CLLXF,2,27,146,16,10.95890410958904,24,16.43835616438356,-78.7032963416093,387.6173856140135
CLLXF,3,59,80,2,2.5,10,12.5,-78.7032963416093,387.6173856140135
CLLXF,4,25,402,20,4.975124378109453,46,11.442786069651742,-78.7032963416093,387.6173856140135
CLLXF,5,0,293,34,11.604095563139932,18,6.143344709897611,-78.7032963416093,387.6173856140135
CLLXF,6,66,142,5,3.5211267605633805,10,7.042253521126761,-78.7032963416093,387.6173856140135
CLLXF,7,2,352,16,4.545454545454546,27,7.670454545454546,-78.7032963416093,387.6173856140135
CLLXF,8,53,147,14,9.523809523809524,21,14.285714285714285,-78.7032963416093,387.6173856140135
CLLXF,9,13,355,8,2.2535211267605635,10,2.8169014084507045,-78.7032963416093,387.6173856140135
CLMB,0,33,123,11,8.94308943089431,19,15.447154471544716,-14.619540771617942,86.8193842638492
CLMB,1,47,73,5,6.8493150684931505,5,6.8493150684931505,-14.619540771617942,86.8193842638492
CLMB,2,20,232,13,5.603448275862069,21,9.051724137931034,-14.619540771617942,86.8193842638492
CLMB,3,2,115,9,7.82608695652174,8,6.956521739130435,-14.619540771617942,86.8193842638492
CLMB,4,41,300,12,4.0,12,4.0,-14.619540771617942,86.8193842638492
CLMB,5,47,289,14,4.844290657439446,21,7.26643598615917,-14.619540771617942,86.8193842638492
CLMB,6,59,186,9,4.838709677419355,24,12.903225806451612,-14.619540771617942,86.8193842638492
CLMB,7,3,323,15,4.643962848297214,28,8.6687306501548,-14.619540771617942,86.8193842638492
CLMB,8,0,221,9,4.072398190045249,8,3.619909502262444,-14.619540771617942,86.8193842638492
CLMB,9,69,166,26,15.66265060240964,7,4.216867469879518,-14.619540771617942,86.8193842638492
CLMEF,0,6,69,9,13.043478260869565,14,20.28985507246377,-94.66666982350348,49.99999999999985
CLMEF,1,19,128,24,18.75,18,14.0625,-94.66666982350348,49.99999999999985
CLMEF,2,41,89,7,7.865168539325842,8,8.98876404494382,-94.66666982350348,49.99999999999985
CLMEF,3,46,104,14,13.461538461538462,12,11.538461538461538,-94.66666982350348,49.99999999999985
CLMEF,4,58,141,18,12.76595744680851,8,5.673758865248227,-94.66666982350348,49.99999999999985
CLMEF,5,37,104,7,6.730769230769231,11,10.576923076923077,-94.66666982350348,49.99999999999985
CLMEF,6,13,90,6,6.666666666666667,9,10.0,-94.66666982350348,49.99999999999985
CLMEF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,-94.66666982350348,49.99999999999985
CLMEF,8,21,141,16,11.347517730496454,19,13.47517730496454,-94.66666982350348,49.99999999999985
CLMEF,9,0,160,5,3.125,28,17.5,-94.66666982350348,49.99999999999985
CLMHF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLMHF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLMHF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLMHF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLMHF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLMHF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLMHF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLMHF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLMHF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLMHF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLMOF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLMOF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLMOF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLMOF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLMOF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLMOF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLMOF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLMOF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLMOF,8,19,238,17,7.142857142857142,21,8.823529411764707,,
CLMOF,9,16,287,9,3.1358885017421603,15,5.2264808362369335,,
CLMPF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLMPF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLMPF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLMPF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLMPF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLMPF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLMPF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLMPF,7,59,142,1,0.7042253521126761,9,6.338028169014084,,
CLMPF,8,1,127,3,2.3622047244094486,4,3.149606299212598,,
CLMPF,9,0,160,5,3.125,28,17.5,,
CLMT,0,45,139,3,2.158273381294964,8,5.755395683453238,-87.47035767331226,147.55542815199158
CLMT,1,34,74,6,8.108108108108109,3,4.054054054054054,-87.47035767331226,147.55542815199158
CLMT,2,22,271,11,4.059040590405904,21,7.7490774907749085,-87.47035767331226,147.55542815199158
CLMT,3,11,152,12,7.894736842105263,4,2.631578947368421,-87.47035767331226,147.55542815199158
CLMT,4,35,106,7,6.60377358490566,11,10.377358490566039,-87.47035767331226,147.55542815199158
CLMT,5,13,437,61,13.958810068649885,14,3.203661327231121,-87.47035767331226,147.55542815199158
CLMT,6,39,260,10,3.8461538461538463,19,7.307692307692308,-87.47035767331226,147.55542815199158
CLMT,7,55,211,17,8.056872037914692,9,4.265402843601896,-87.47035767331226,147.55542815199158
CLMT,8,2,300,14,4.666666666666667,10,3.3333333333333335,-87.47035767331226,147.55542815199158
CLMT,9,45,89,4,4.49438202247191,6,6.741573033707865,-87.47035767331226,147.55542815199158
CLNE,0,45,139,3,2.158273381294964,8,5.755395683453238,-70.48740766723218,273.8137875350243
CLNE,1,40,202,6,2.9702970297029703,5,2.4752475247524752,-70.48740766723218,273.8137875350243
CLNE,2,15,307,44,14.332247557003258,19,6.188925081433225,-70.48740766723218,273.8137875350243
CLNE,3,15,255,23,9.019607843137255,17,6.666666666666667,-70.48740766723218,273.8137875350243
CLNE,4,24,169,12,7.100591715976331,19,11.242603550295858,-70.48740766723218,273.8137875350243
CLNE,5,31,82,2,2.4390243902439024,7,8.536585365853659,-70.48740766723218,273.8137875350243
CLNE,6,41,261,8,3.065134099616858,11,4.21455938697318,-70.48740766723218,273.8137875350243
CLNE,7,27,72,5,6.944444444444445,5,6.944444444444445,-70.48740766723218,273.8137875350243
CLNE,8,4,126,4,3.1746031746031744,10,7.936507936507936,-70.48740766723218,273.8137875350243
CLNE,9,16,287,9,3.1358885017421603,15,5.2264808362369335,-70.48740766723218,273.8137875350243
CLNFF,0,17,265,11,4.150943396226415,46,17.358490566037734,58.00959483250323,86.10182922659244
CLNFF,1,51,262,8,3.0534351145038165,11,4.198473282442748,58.00959483250323,86.10182922659244
CLNFF,2,31,258,31,12.015503875968992,21,8.13953488372093,58.00959483250323,86.10182922659244
CLNFF,3,16,240,21,8.75,22,9.166666666666666,58.00959483250323,86.10182922659244
CLNFF,4,53,466,47,10.085836909871244,16,3.4334763948497855,58.00959483250323,86.10182922659244
CLNFF,5,14,79,3,3.79746835443038,1,1.2658227848101267,58.00959483250323,86.10182922659244
CLNFF,6,59,186,9,4.838709677419355,24,12.903225806451612,58.00959483250323,86.10182922659244
CLNFF,7,6,206,15,7.281553398058252,12,5.825242718446602,58.00959483250323,86.10182922659244
CLNFF,8,19,238,17,7.142857142857142,21,8.823529411764707,58.00959483250323,86.10182922659244
CLNFF,9,54,220,22,10.0,3,1.3636363636363635,58.00959483250323,86.10182922659244
CLNN,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLNN,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLNN,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLNN,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLNN,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLNN,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLNN,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLNN,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLNN,8,26,324,38,11.728395061728394,8,2.4691358024691357,,
CLNN,9,62,205,25,12.195121951219512,12,5.853658536585367,,
CLNNW,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLNNW,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLNNW,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLNNW,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLNNW,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLNNW,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLNNW,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLNNW,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLNNW,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLNNW,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLNV,0,58,150,9,6.0,13,8.666666666666668,-28.311113633270512,-52.45471939299616
CLNV,1,20,166,25,15.060240963855422,12,7.228915662650602,-28.311113633270512,-52.45471939299616
CLNV,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,-28.311113633270512,-52.45471939299616
CLNV,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,-28.311113633270512,-52.45471939299616
CLNV,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,-28.311113633270512,-52.45471939299616
CLNV,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,-28.311113633270512,-52.45471939299616
CLNV,6,3,230,25,10.869565217391305,15,6.521739130434782,-28.311113633270512,-52.45471939299616
CLNV,7,54,202,19,9.405940594059405,25,12.376237623762377,-28.311113633270512,-52.45471939299616
CLNV,8,43,178,10,5.617977528089887,12,6.741573033707865,-28.311113633270512,-52.45471939299616
CLNV,9,8,462,20,4.329004329004329,40,8.658008658008658,-28.311113633270512,-52.45471939299616
CLNXF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLNXF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLNXF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLNXF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLNXF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLNXF,5,17,478,61,12.761506276150628,4,0.8368200836820083,,
CLNXF,6,23,357,59,16.5266106442577,10,2.801120448179272,,
CLNXF,7,15,300,17,5.666666666666666,26,8.666666666666668,,
CLNXF,8,26,324,38,11.728395061728394,8,2.4691358024691357,,
CLNXF,9,61,358,41,11.452513966480447,7,1.9553072625698324,,
CLOE,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLOE,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLOE,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLOE,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLOE,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLOE,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLOE,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLOE,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLOE,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLOE,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLOEF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLOEF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLOEF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLOEF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLOEF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLOEF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLOEF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLOEF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLOEF,8,18,112,9,8.035714285714286,14,12.5,,
CLOEF,9,48,134,13,9.701492537313433,8,5.970149253731343,,
CLOER,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLOER,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLOER,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLOER,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLOER,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLOER,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLOER,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLOER,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLOER,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLOER,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLOQ,0,34,362,61,16.85082872928177,11,3.0386740331491713,179.74116946807402,68.12928686709232
CLOQ,1,21,185,25,13.513513513513514,11,5.9459459459459465,179.74116946807402,68.12928686709232
CLOQ,2,26,152,17,11.18421052631579,4,2.631578947368421,179.74116946807402,68.12928686709232
CLOQ,3,53,77,12,15.584415584415584,5,6.493506493506493,179.74116946807402,68.12928686709232
CLOQ,4,3,84,5,5.952380952380952,10,11.904761904761903,179.74116946807402,68.12928686709232
CLOQ,5,10,284,25,8.80281690140845,11,3.873239436619718,179.74116946807402,68.12928686709232
CLOQ,6,27,108,5,4.62962962962963,13,12.037037037037036,179.74116946807402,68.12928686709232
CLOQ,7,10,492,17,3.4552845528455287,34,6.910569105691057,179.74116946807402,68.12928686709232
CLOQ,8,33,142,9,6.338028169014084,16,11.267605633802818,179.74116946807402,68.12928686709232
CLOQ,9,21,193,9,4.66321243523316,4,2.072538860103627,179.74116946807402,68.12928686709232
CLOV,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLOV,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLOV,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLOV,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLOV,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLOV,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLOV,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLOV,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLOV,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLOV,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
CLOW,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLOW,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLOW,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLOW,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLOW,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLOW,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLOW,6,66,142,5,3.5211267605633805,10,7.042253521126761,,
CLOW,7,15,300,17,5.666666666666666,26,8.666666666666668,,
CLOW,8,61,307,9,2.9315960912052117,33,10.749185667752444,,
CLOW,9,10,184,8,4.3478260869565215,14,7.608695652173914,,
CLPBF,0,4,427,18,4.215456674473068,49,11.475409836065573,42.998392641884735,35.56222873637091
CLPBF,1,54,271,21,7.7490774907749085,35,12.915129151291513,42.998392641884735,35.56222873637091
CLPBF,2,51,119,11,9.243697478991598,12,10.084033613445378,42.998392641884735,35.56222873637091
CLPBF,3,10,60,5,8.333333333333332,3,5.0,42.998392641884735,35.56222873637091
CLPBF,4,64,324,19,5.864197530864197,7,2.1604938271604937,42.998392641884735,35.56222873637091
CLPBF,5,34,159,10,6.289308176100629,14,8.80503144654088,42.998392641884735,35.56222873637091
CLPBF,6,18,124,3,2.4193548387096775,2,1.6129032258064515,42.998392641884735,35.56222873637091
CLPBF,7,43,272,44,16.176470588235293,7,2.5735294117647056,42.998392641884735,35.56222873637091
CLPBF,8,19,238,17,7.142857142857142,21,8.823529411764707,42.998392641884735,35.56222873637091
CLPBF,9,56,280,36,12.857142857142856,11,3.9285714285714284,42.998392641884735,35.56222873637091
CLPBY,0,4,427,18,4.215456674473068,49,11.475409836065573,35.85293968520343,31.960640001590228
CLPBY,1,54,271,21,7.7490774907749085,35,12.915129151291513,35.85293968520343,31.960640001590228
CLPBY,2,47,88,11,12.5,10,11.363636363636363,35.85293968520343,31.960640001590228
CLPBY,3,13,221,14,6.334841628959276,11,4.97737556561086,35.85293968520343,31.960640001590228
CLPBY,4,64,324,19,5.864197530864197,7,2.1604938271604937,35.85293968520343,31.960640001590228
CLPBY,5,53,80,6,7.5,11,13.750000000000002,35.85293968520343,31.960640001590228
CLPBY,6,18,124,3,2.4193548387096775,2,1.6129032258064515,35.85293968520343,31.960640001590228
CLPBY,7,43,272,44,16.176470588235293,7,2.5735294117647056,35.85293968520343,31.960640001590228
CLPBY,8,19,238,17,7.142857142857142,21,8.823529411764707,35.85293968520343,31.960640001590228
CLPBY,9,56,280,36,12.857142857142856,11,3.9285714285714284,35.85293968520343,31.960640001590228
CLPE,0,21,291,43,14.776632302405499,9,3.0927835051546393,18081.818280338342,-33.99999737739563
CLPE,1,0,94,16,17.02127659574468,13,13.829787234042554,18081.818280338342,-33.99999737739563
CLPE,2,41,89,7,7.865168539325842,8,8.98876404494382,18081.818280338342,-33.99999737739563
CLPE,3,35,263,14,5.323193916349809,19,7.224334600760455,18081.818280338342,-33.99999737739563
CLPE,4,12,59,12,20.33898305084746,22,37.28813559322034,18081.818280338342,-33.99999737739563
CLPE,5,38,61,11,18.0327868852459,20,32.78688524590164,18081.818280338342,-33.99999737739563
CLPE,6,43,44,8,18.181818181818183,9,20.454545454545457,18081.818280338342,-33.99999737739563
CLPE,7,67,49,8,16.3265306122449,10,20.408163265306122,18081.818280338342,-33.99999737739563
CLPE,8,24,355,56,15.774647887323944,5,1.4084507042253522,18081.818280338342,-33.99999737739563
CLPE,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,18081.818280338342,-33.99999737739563
CLPHF,0,52,105,20,19.047619047619047,15,14.285714285714285,22.393370110060147,-9.05546521983084
CLPHF,1,46,829,22,2.6537997587454765,29,3.4981905910735827,22.393370110060147,-9.05546521983084
CLPHF,2,31,258,31,12.015503875968992,21,8.13953488372093,22.393370110060147,-9.05546521983084
CLPHF,3,3,284,32,11.267605633802818,18,6.338028169014084,22.393370110060147,-9.05546521983084
CLPHF,4,53,466,47,10.085836909871244,16,3.4334763948497855,22.393370110060147,-9.05546521983084
CLPHF,5,56,291,11,3.7800687285223367,26,8.934707903780069,22.393370110060147,-9.05546521983084
CLPHF,6,36,110,6,5.454545454545454,10,9.090909090909092,22.393370110060147,-9.05546521983084
CLPHF,7,41,259,24,9.266409266409266,8,3.088803088803089,22.393370110060147,-9.05546521983084
CLPHF,8,27,194,17,8.762886597938143,7,3.608247422680412,22.393370110060147,-9.05546521983084
CLPHF,9,21,193,9,4.66321243523316,4,2.072538860103627,22.393370110060147,-9.05546521983084
CLPHY,0,23,132,18,13.636363636363635,6,4.545454545454546,20.678956943209524,-6.309918703695555
CLPHY,1,59,75,7,9.333333333333334,2,2.666666666666667,20.678956943209524,-6.309918703695555
CLPHY,2,24,368,31,8.423913043478262,19,5.163043478260869,20.678956943209524,-6.309918703695555
CLPHY,3,3,284,32,11.267605633802818,18,6.338028169014084,20.678956943209524,-6.309918703695555
CLPHY,4,64,324,19,5.864197530864197,7,2.1604938271604937,20.678956943209524,-6.309918703695555
CLPHY,5,30,121,6,4.958677685950414,16,13.223140495867769,20.678956943209524,-6.309918703695555
CLPHY,6,36,110,6,5.454545454545454,10,9.090909090909092,20.678956943209524,-6.309918703695555
CLPHY,7,41,259,24,9.266409266409266,8,3.088803088803089,20.678956943209524,-6.309918703695555
CLPHY,8,27,194,17,8.762886597938143,7,3.608247422680412,20.678956943209524,-6.309918703695555
CLPHY,9,17,337,10,2.967359050445104,24,7.121661721068249,20.678956943209524,-6.309918703695555
CLPIF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLPIF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLPIF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLPIF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLPIF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLPIF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLPIF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLPIF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLPIF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
CLPIF,9,44,193,18,9.32642487046632,10,5.181347150259067,,
CLPMF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
CLPMF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
CLPMF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
CLPMF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
CLPMF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
CLPMF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
CLPMF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
CLPMF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
CLPMF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
