Security,Block_ID,Cluster_ID,Forward_Periods,Start_Price_Avg,End_Price_Avg,Percent_Return,Initial_Prices_Count,End_Prices_Count
TIAOF,1,37,500,0.5789999842643738,0.39599998593330377,-31.606218187306805,10,10
TKPHF,1,37,500,34.97199974060059,31.899000358581542,-8.787027921801853,10,10
TLKMF,1,37,500,0.2939999938011169,0.25799999237060545,-12.244898703931435,10,10
TOL,1,37,500,40.60699996948242,56.731000137329104,39.70744004719489,10,10
TRU,1,37,500,82.07900009155273,113.7009994506836,38.52629701124404,10,10
UBYH,1,37,500,0.0049999998882412,0.0035000001080334,-29.999996274708717,10,10
UCTT,1,37,500,16.63999996185303,42.972999572753906,158.25119994752953,10,10
UDSG,1,37,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
VRBCF,1,37,500,194.0,341.0,75.77319587628865,10,10
VRTX,1,37,500,187.6009994506836,180.32500152587892,-3.8784430499355516,10,10
VSTO,1,37,500,6.523000001907349,41.06900062561035,529.6029528376764,10,10
VVX,1,37,500,44.87700004577637,50.67900009155274,12.92867179147022,10,10
WBTMU,1,37,500,69.05000305175781,52.0,-24.69225531963792,10,10
WOWU,1,37,500,0.4999000132083893,0.15005999552085988,-69.98199808842462,10,10
ACTL,1,55,500,9.999999747378752e-05,0.00011999999696853002,19.999999999984997,10,10
ADST,1,55,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
AGDY,1,55,500,0.03310999963432546,0.05915999971330162,78.67713792412691,10,10
AGFMF,1,55,500,4.440000009536743,6.13100004196167,38.08558623407212,10,10
AGPPF,1,55,500,72.97899856567383,87.61599960327149,20.056456412492167,10,10
AIFF,1,55,500,4.499999904632569,92.03999862670898,1945.333346162019,10,10
AIXN,1,55,500,7.724400019645691,5.5,-28.79705885231616,10,10
ALIF,1,55,500,0.005759999994188481,0.00027000000845868997,-95.31249984841833,10,10
ALST,1,55,500,9.2,0.019209999591112078,-99.79119565661834,10,10
ANGPY,1,55,500,11.894814014434814,15.051000022888184,26.534134998859304,10,10
ARLP,1,55,500,13.465999984741211,11.195000076293946,-16.86469561132195,10,10
ASDRF,1,55,500,0.24899999648332596,0.20199999809265132,-18.875501628299002,10,10
AWX,1,55,500,2.2210000276565554,4.010000085830688,80.54930373241648,10,10
AXRX,1,55,500,0.063824999704957,0.14699999392032623,130.31726533468265,10,10
BAYP,1,55,500,1.0,0.08352000005543227,-91.64799999445677,10,10
BFNH,1,55,500,0.27499999701976774,1.3630000114440919,395.6363731691661,10,10
BHDB,1,55,500,41.5,34.0,-18.072289156626507,10,10
BKIMF,1,55,500,6.710800075531006,5.875600147247314,-12.445608852646457,10,10
BKSD,1,55,500,0.00105000004405151,0.0001999999949475,-80.95238223269173,10,10
BLDV,1,55,500,0.00048000001115720993,0.0036600000690668495,662.4999966652342,10,10
BLPG,1,55,500,0.046499999985098794,0.7575199902057648,1529.0752482763799,10,10
BNKL,1,55,500,1.5574999570846557,1.9640100479125977,26.100167064457047,10,10
BNXR,1,55,500,0.007224000152200409,0.0010000000474973997,-86.1572532332685,10,10
BPIGF,1,55,500,0.000460000001476125,0.00308999995322662,571.7391181110676,10,10
BRGC,1,55,500,0.00143500000704079,0.047540000081062274,3212.891975457039,10,10
BRGO,1,55,500,49.5,3.374999976158142,-93.18181822998355,10,10
BRNE,1,55,500,0.0005700000096111999,0.004249999928288119,645.6140099343272,10,10
BVFL,1,55,500,16.419000148773193,19.993999862670897,21.773553087913353,10,10
CAFZF,1,55,500,0.042803999036550446,0.0921500027179718,115.28362954892293,10,10
CAMT,1,55,500,10.609999847412109,40.41800079345703,280.94252002572284,10,10
CARM,1,55,500,25.739999771118164,15.324000072479247,-40.46619965523969,10,10
CATV,1,55,500,9.999999747378752e-05,0.00498999999836083,4890.000124418836,10,10
CCTL,1,55,500,0.0001999999949475,0.00129000003216785,545.0000323782382,10,10
CDIX,1,55,500,1307692.2875,488.6262237548828,-99.96263446466531,10,10
CETI,1,55,500,0.021999999880790704,0.10890000015497206,395.0000033866276,10,10
CGHC,1,55,500,0.0026199999731033596,0.0010000000474973997,-61.83205886399643,10,10
CHCLY,1,55,500,24.65999984741211,23.0600004196167,-6.488237784653996,10,10
CHZQ,1,55,500,1.8799999952316284,2.5,32.97872374153828,10,10
CIPI,1,55,500,0.20000000298023218,0.48500001430511475,142.50000353902578,10,10
CLCS,1,55,500,0.699999988079071,1.3029749870300293,86.13928703136592,10,10
CLIS,1,55,500,0.0027999999001622,0.08545000031590458,2951.785834383586,10,10
CMGR,1,55,500,0.04900000058114523,1.5919999957084656,3148.979544545257,10,10
CNENF,1,55,500,0.046190001070499406,0.2820000052452087,510.5217551625393,10,10
COLDF,1,55,500,5.320000028610229,8.199999952316285,54.135336620635556,10,10
CRGP,1,55,500,9.999999747378752e-05,0.00230000007431947,2200.0001324223604,10,10
CROMF,1,55,500,12.15999984741211,13.95799970626831,14.786183235346433,10,10
CTGL,1,55,500,0.07574399858713148,0.0484700001776218,-36.00813122921582,10,10
CWSRF,1,55,500,11.087800407409668,9.458999919891358,-14.690023518369145,10,10
DBMBF,1,55,500,1.173240029811859,1.309999942779541,11.656601334137298,10,10
DCLT,1,55,500,0.00304000000469384,0.010900000017136268,258.5526315890257,10,10
DCMDF,1,55,500,0.6081999957561492,0.7776000142097473,27.85268326794219,10,10
DEER,1,55,500,0.00052000001596746,0.0032600001504761124,526.9230866100806,10,10
DELRF,1,55,500,2.5549999475479126,2.463999938964844,-3.561644244666357,10,10
DEMO,1,55,500,0.00290000000968572,0.003000000026077,3.44827641576861,10,10
DPSM,1,55,500,1.7351126670837402,2.343000030517578,35.03446058379217,10,10
DSUS,1,55,500,0.0026150000281631404,0.00259599995333697,-0.7265802914547811,10,10
ELA,1,55,500,1.222000002861023,4.073000025749207,233.30605697326058,10,10
ELRA,1,55,500,9.999999747378752e-05,0.0030899999896064102,2990.0000676663776,10,10
EMMA,1,55,500,2.521999979019165,1.5921000123023987,-36.87152951834739,10,10
ENRT,1,55,500,0.01016700002364811,0.06870599985122676,575.7745617332433,10,10
ETII,1,55,500,0.050578999146819056,0.00030000001424919994,-99.40686842501891,10,10
EWRC,1,55,500,0.00024000000266818003,0.00665099998004731,2671.2499608772387,10,10
FBCE,1,55,500,9.999999747378752e-05,0.0010000000474973997,900.0000727595263,10,10
FBPA,1,55,500,27.065000152587892,28.27700023651123,4.478108542731526,10,10
FLEW,1,55,500,75.2,68.95,-8.311170212765957,10,10
FPWM,1,55,500,0.4000000059604645,0.0081000002101063,-97.97499997764827,10,10
FRXX,1,55,500,0.0199999995529651,0.0280000008642673,40.00000745058096,10,10
FTLF,1,55,500,2.4887500762939454,13.310499954223634,434.8267020063583,10,10
FZMD,1,55,500,0.3499999940395355,0.5769999921321869,64.85714341669667,10,10
GASE,1,55,500,0.005099999951198619,0.2305999994277954,4421.568659497713,10,10
GBNW,1,55,500,0.17665000110864634,0.0200999993830919,-88.62156849309632,10,10
GFI,1,55,500,5.630000019073487,8.213000059127808,45.87921902848232,10,10
GHAV,1,55,500,0.07534999996423719,0.02616500016301866,-65.27538131992414,10,10
GMER,1,55,500,0.006224000081419901,0.3429830014705658,5410.652265163853,10,10
GOGY,1,55,500,0.00305199997965245,0.01569000016897913,414.08913085136544,10,10
GSPI,1,55,500,0.0007099999871570201,0.010152999963611322,1330.0000207416813,10,10
HEWA,1,55,500,0.23000000417232508,0.17400000095367427,-24.347827044687094,10,10
HNRG,1,55,500,3.390999984741211,3.214000034332275,-5.219697764830391,10,10
HSCC,1,55,500,0.00320399999618527,0.02561499997973437,699.4694135528081,10,10
HUGPF,1,55,500,56.40700149536133,58.25,3.2673222397581836,10,10
IFLM,1,55,500,0.0001999999949475,9.999999747378752e-05,-49.99999999998124,10,10
IFXY,1,55,500,0.0001999999949475,0.00914000002667303,4470.000128786143,10,10
IGRW,1,55,500,9.999999747378752e-05,9.999999747378752e-06,-90.0,10,10
IGT,1,55,500,13.582999992370606,27.376000022888185,101.54605049153301,10,10
IICN,1,55,500,0.02667999994009727,0.09101999849081031,241.15441789794275,10,10
INM,1,55,500,169.37250061035155,41.625,-75.42399158659171,10,10
JERTQ,1,55,500,0.02670999951660628,0.003000000026077,-88.76825129026369,10,10
JOEY,1,55,500,0.00223000000696622,0.0011799999701906701,-47.08520329576193,10,10
JOUT,1,55,500,59.91800041198731,109.31900024414062,82.44767764691638,10,10
KGHI,1,55,500,1.1910000562667846,0.7200000286102295,-39.5465999500382,10,10
KLGG,1,55,500,9.999999747378752e-06,0.0005000000237486998,4900.000363797632,10,10
LBLTF,1,55,500,0.01855800002813334,0.0199999995529651,7.77023128917844,10,10
LBTI,1,55,500,0.007009999918955079,1.063999992609024,15078.316760489,10,10
LEAI,1,55,500,0.08876400105655187,0.0880500003695488,-0.80438091850792,10,10
LHGI,1,55,500,0.03498499952256677,0.015783000085502808,-54.886379017035225,10,10
LOGL,1,55,500,0.0005120000219903598,9.999999747378752e-05,-80.46875133226648,10,10
LVWD,1,55,500,0.0149999996647238,0.12199999690055843,713.3333308498101,10,10
LZENF,1,55,500,0.0006000000284983999,0.00929000005125993,1448.333268334954,10,10
MAYNF,1,55,500,7.581999921798706,4.313999938964844,-43.10208410103205,10,10
MCAP,1,55,500,2.0,33.6,1580.0,10,10
MCREF,1,55,500,0.038999999128282045,0.11099999919533725,184.61538891379666,10,10
MGLG,1,55,500,9.999999747378752e-05,9.999999747378752e-06,-90.0,10,10
MSBN,1,55,500,0.06758999824523922,0.08930500075221057,32.12753820200147,10,10
NBRI,1,55,500,9.999999747378752e-05,0.00211000002454963,2010.0000778527153,10,10
NGCG,1,55,500,0.00085999998264012,0.022082999907433943,2467.7907387441087,10,10
NGELF,1,55,500,0.45500001311302174,0.4950000047683716,8.79120670385868,10,10
NMGX,1,55,500,0.5584699988365174,0.0005600000222329825,-99.89972603301884,10,10
NORNQ,1,55,500,0.00477999995928256,0.0070000002160668,46.44352041202621,10,10
NSARO,1,55,500,102.98000030517578,104.18500061035157,1.1701304152309502,10,10
NSYC,1,55,500,248.4,286.8,15.458937198067634,10,10
NTZ,1,55,500,1.6800000190734863,17.148999977111817,920.7737965723016,10,10
NWSAL,1,55,500,14.0,12.600000381469728,-9.999997275216225,10,10
OROVY,1,55,500,22.932000350952148,84.75199890136719,269.5796162755956,10,10
PAYS,1,55,500,10.807999992370606,2.665000009536743,-75.34233890249841,10,10
PBIO,1,55,500,2.2430000066757203,2.471000003814697,10.164957488202973,10,10
PHIO,1,55,500,1361.4479858398438,209.3040008544922,-84.62636817334027,10,10
PRMNF,1,55,500,0.29239999651908877,3.2100000381469727,997.8112436254472,10,10
PRRE,1,55,500,0.0697399996221065,0.01799999959766858,-74.18984844392963,10,10
PRTT,1,55,500,0.3470000028610229,0.5019999980926514,44.66858615378963,10,10
PSPSF,1,55,500,123.05000305175778,124.83999633789062,1.4546877218523324,10,10
PTAM,1,55,500,0.01758000012487168,0.01917000021785494,9.04436906535496,10,10
PTLF,1,55,500,0.0035000000614672,0.0007999999797902999,-77.14285812169557,10,10
RDNT,1,55,500,15.149000072479248,28.90300006866455,90.79147092468365,10,10
REPCF,1,55,500,0.18030000030994411,0.2621999979019165,45.42429143160426,10,10
ROBK,1,55,500,0.006000000052154,0.0020000000949949,-66.66666537316279,10,10
RVP,1,55,500,1.206000018119812,10.651999759674073,783.2503813955857,10,10
SCBZ,1,55,500,0.00872000018134711,0.0016299999551847,-81.3073403522236,10,10
SCLF,1,55,500,0.008190000057220408,0.04656500034034247,468.55921874249765,10,10
SCPJ,1,55,500,199.8,269.0,34.63463463463462,10,10
SEVT,1,55,500,0.0016000000177882098,9.999999747378752e-05,-93.75000022737348,10,10
SHCAF,1,55,500,11.520999908447266,12.255999565124512,6.3796516145993545,10,10
SHCAY,1,55,500,2.8379999160766602,3.050000023841858,7.470053348636931,10,10
SHKLY,1,55,500,95.6999969482422,102.5,7.1055415554876875,10,10
SIPC,1,55,500,0.0085090000648051,0.00697999997064466,-17.969210042490012,10,10
SIRC,1,55,500,6.298349046707154,79.85999984741211,1167.951319547204,10,10
SKYI,1,55,500,0.20000000298023218,0.12518399953842158,-37.40800116348266,10,10
SMCE,1,55,500,0.00655999998562032,0.00579099995084103,-11.722561531478004,10,10
SNTX,1,55,500,0.05060500092804425,0.09392000064253804,85.59430672886226,10,10
SOEN,1,55,500,0.0018850000342353801,0.0006949999944481488,-63.12997443896258,10,10
STHC,1,55,500,0.00044000000343653997,0.0002999999946040887,-31.818183577046966,10,10
STRH,1,55,500,0.0014899999834596801,0.0448150001466274,2907.71816403447,10,10
SURRY,1,55,500,10.441999816894532,4.592800045013428,-56.016087669504145,10,10
SVSE,1,55,500,9.999999747378752e-05,0.00028000001257165875,180.0000196450542,10,10
SWGNF,1,55,500,49.96999931335449,52.38899917602539,4.84090433442216,10,10
TAGP,1,55,500,0.0299999993294477,0.270000010728836,800.000055879357,10,10
TAYO,1,55,500,0.0055950001347809695,0.24678999930620193,4310.902472942714,10,10
TCPFF,1,55,500,0.1700000017881393,0.07999999821186062,-52.94117801742158,10,10
TFGL,1,55,500,0.19910000413656231,0.4099999964237213,105.9266639404503,10,10
THAFF,1,55,500,0.1700000017881393,0.47999998927116383,182.35293189547065,10,10
TKXHF,1,55,500,0.044578000158071444,0.06419000066816803,43.99479662737982,10,10
TLDE,1,55,500,0.028249999508261632,0.05149999968707558,82.30088702130615,10,10
TMIX,1,55,500,0.5099999904632568,10.5,1958.8235679107286,10,10
TOWTF,1,55,500,0.044819999858736956,0.1031710006296634,130.1896496091841,10,10
TRBO,1,55,500,0.00919099999591705,9.999999747378752e-05,-98.9119791370013,10,10
TRCY,1,55,500,19.887000274658202,20.917000389099123,5.179263338943272,10,10
TRFE,1,55,500,50.05999984741211,156.44000091552735,212.50499678859796,10,10
TRTI,1,55,500,0.08700000122189515,0.0599999986588954,-31.034485268725142,10,10
TXCCQ,1,55,500,0.00145200004917567,9.999999747378752e-05,-93.1129480656313,10,10
UAPC,1,55,500,0.0006899999978486001,0.030654999800026388,4342.753608059099,10,10
USEI,1,55,500,0.00014999999621064376,0.00183500000275665,1123.333366075406,10,10
USNU,1,55,500,0.2399999946355819,0.30300000309944153,26.250004113341507,10,10
USRC,1,55,500,0.0020999999251216,0.0010999999940395002,-47.61904603516569,10,10
VDMCY,1,55,500,8.655999946594239,9.541999912261963,10.235674343047172,10,10
VMRI,1,55,500,0.0005000000237486998,9.999999747378752e-05,-80.00000145519041,10,10
VOYRF,1,55,500,0.0049999998882412,0.021999999880790704,340.0000074505886,10,10
WDRP,1,55,500,0.0042830000165849395,0.004625000013038481,7.9850570891717085,10,10
WWIO,1,55,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
ZPHRF,1,55,500,0.0160000007599592,0.0836600005626678,422.8749786814455,10,10
ZRFY,1,55,500,0.9749999880790711,0.07244300097227092,-92.5699485273844,10,10
ACUS,1,42,500,0.0460599988698959,0.025000000372528995,-45.72296789857586,10,10
ADD,1,42,500,95.15999984741211,20.839999771118165,-78.10004223987511,10,10
AGI,1,42,500,5.06800012588501,7.2799999713897705,43.64640470719179,10,10
AGPYY,1,42,500,62.89099884033203,40.400001525878906,-35.76187010728415,10,10
AIXXF,1,42,500,10.585200023651122,25.159000205993653,137.6809143878193,10,10
ALBY,1,42,500,10.954999923706055,13.430000114440919,22.592425449306404,10,10
ALDVD,1,42,500,0.06666599959135051,0.2019329965114593,202.90252564915988,10,10
ALDVF,1,42,500,0.20000000298023218,0.6100000143051147,205.00000260770324,10,10
ALKEF,1,42,500,0.5090000033378601,0.6180000007152557,21.41453765473641,10,10
ALLT,1,42,500,7.5,15.214999961853028,102.86666615804036,10,10
ALYI,1,42,500,0.00643400005064901,0.01264399988576764,96.51849217023576,10,10
AMKR,1,42,500,10.689000034332276,25.393000221252443,137.56198091207793,10,10
AMPY,1,42,500,7.123999977111817,4.207000041007996,-40.9460969325609,10,10
ANPCY,1,42,500,9.199999809265137,17.20000057220459,86.95653183473779,10,10
AOBI,1,42,500,5.0,2.75,-45.0,10,10
APT,1,42,500,3.6630000114440917,6.567999935150146,79.30657697597971,10,10
ARZGF,1,42,500,19.350000381469727,20.715999603271484,7.0594273636805145,10,10
ASFZ,1,42,500,0.0005200000246986399,0.0005000000237486998,-3.8461538461523768,10,10
ATYG,1,42,500,9.999999747378752e-05,0.0009650000312830798,865.0000556610318,10,10
AVCRF,1,42,500,0.020479999948292908,0.12244800329208369,497.89064258415794,10,10
BCUCF,1,42,500,31.229999542236328,57.025,82.59686466814637,10,10
BIJBF,1,42,500,57.75,57.75,0.0,10,10
BITCF,1,42,500,0.15830000340938563,0.013829999812878612,-91.2634241850821,10,10
BKTI,1,42,500,17.339999961853028,14.254999828338622,-17.791234949834042,10,10
BLDP,1,42,500,5.717999982833862,13.826000022888184,141.79783253577355,10,10
BNET,1,42,500,0.5299999952316284,1.6200000286102294,205.6603855066514,10,10
BORK,1,42,500,0.0015020000049844199,0.01049500005319711,598.7350211963532,10,10
BSM,1,42,500,13.317000007629394,12.079999923706055,-9.288879501499244,10,10
BUSC,1,42,500,9.999999747378752e-06,0.0099999997764825,99900.0002910375,10,10
BYOC,1,42,500,0.0018719999934545997,0.00098500000894997,-47.382477970406114,10,10
CBEEF,1,42,500,9.999999747378752e-05,0.0049999998882412,4900.000014551824,10,10
CBUIF,1,42,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
CCVL,1,42,500,0.5282999992370605,0.1742000039666891,-67.02631000979397,10,10
CCWF,1,42,500,0.0006000000284983999,0.03531500045210117,5785.833129122151,10,10
CDBMF,1,42,500,0.6188000202178955,0.4705000013113022,-23.96574241454824,10,10
CEXE,1,42,500,0.0028960000257938602,0.0049999998882412,72.65192830482054,10,10
CGFEF,1,42,500,0.47999998927116383,0.4000000059604645,-16.666663562257998,10,10
CGPZF,1,42,500,4.628000068664551,3.1360000133514405,-32.238548685753145,10,10
CHMP,1,42,500,15.5,3.25,-79.03225806451613,10,10
CHTM,1,42,500,3610.0,2155.0,-40.30470914127424,10,10
CHWE,1,42,500,0.013420000113546821,0.0010000000474973997,-92.54843488050385,10,10
CICOF,1,42,500,0.37799999713897703,1.4930000066757203,294.97354972910165,10,10
CIVB,1,42,500,21.807000160217285,24.057999992370604,10.322372704246773,10,10
CIWT,1,42,500,0.02515000011771914,0.7150000184774399,2742.9424060864912,10,10
CKHUY,1,42,500,9.23450002670288,6.602799987792968,-28.498565502192584,10,10
CLF,1,42,500,7.082000064849853,20.308999824523926,186.76926911260205,10,10
CLZNF,1,42,500,20.100000381469727,21.25,5.721391028382581,10,10
CMCXF,1,42,500,0.0299999993294477,0.07199999988079069,140.0000049670541,10,10
CMDRF,1,42,500,0.05930000059306619,0.11477999985218043,93.55817656703596,10,10
CMGGF,1,42,500,1.9692590236663814,1.914371013641357,-2.787241767862183,10,10
CRFU,1,42,500,9.999999747378752e-06,0.0610000006854534,609900.0222644308,10,10
CRSM,1,42,500,0.030626000463962504,0.01218400020152326,-60.21680919171889,10,10
CUEN,1,42,500,72.82600021362305,35.477000045776364,-51.28525534601592,10,10
CVR,1,42,500,25.72699966430664,26.484000205993652,2.942436162648486,10,10
CVU,1,42,500,7.991999959945678,2.7289999961853026,-65.85335322994857,10,10
CYBR,1,42,500,100.08000030517579,160.36100158691406,60.23281484604547,10,10
DCHIY,1,42,500,2.680000066757202,2.6490400791168214,-1.155223390641267,10,10
DLYT,1,42,500,1.0380000174045563,0.25,-75.91522198380045,10,10
DPWW,1,42,500,0.01602500015869733,0.01405999995768066,-12.262091616580705,10,10
DSCR,1,42,500,0.00026000000652852,0.0010599999965051601,307.6922961111104,10,10
EAPH,1,42,500,0.0026859999867155696,0.00011999999915132877,-95.53239018075854,10,10
ECDD,1,42,500,0.11999999731779092,0.3850000083446502,220.83334745839284,10,10
ECGR,1,42,500,0.15360000282526012,1.0550000071525574,586.8489503563072,10,10
ECIA,1,42,500,0.3600000143051147,1.082999986410141,200.8333176043305,10,10
ELSE,1,42,500,3.8209999561309815,5.180000066757202,35.56660890418589,10,10
ENGGF,1,42,500,23.538000106811523,22.46830005645752,-4.544566426628788,10,10
EQS,1,42,500,1.61599999666214,2.265000009536743,40.16089196875727,10,10
EWGFF,1,42,500,0.0529900006949901,0.6414270043373108,1110.4680051418723,10,10
FANDY,1,42,500,46.66800041198731,40.25,-13.752464976705445,10,10
FBOP,1,42,500,0.03999999910593031,0.012900000438094101,-67.74999818392102,10,10
FDCFF,1,42,500,0.04499999992549415,0.3719999998807907,726.6666677704571,10,10
FFZY,1,42,500,0.03374800067394969,0.08409700021147724,149.19105882438924,10,10
FLRE,1,42,500,0.00288000002037729,0.01001500012353057,247.7430573843736,10,10
FMBRY,1,42,500,11.380000114440918,5.5,-51.6695962680998,10,10
FNRC,1,42,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
FRD,1,42,500,6.688999938964844,11.948999977111816,78.63656878670841,10,10
FRNWF,1,42,500,1.350000023841858,49.038211822509766,3532.4600708491703,10,10
FRTX,1,42,500,155.2500015258789,30.825000381469728,-80.14492748566482,10,10
FTI,1,42,500,16.547618770599364,7.723000001907349,-53.328632300684696,10,10
FTMDF,1,42,500,0.06299999915063374,0.09200000166892999,46.031750649641914,10,10
FUTL,1,42,500,9.999999747378752e-05,0.00010999999722115876,9.999999999992491,10,10
GCLMF,1,42,500,0.17300000041723249,0.07999999821186062,-53.75722657865853,10,10
GGDVF,1,42,500,2.0799999237060547,1.2630000114440918,-39.278843376410684,10,10
GPHBF,1,42,500,0.04479999952018258,0.13720000013709063,206.25000358600784,10,10
GRCMF,1,42,500,0.06564400047063823,0.32780000269412995,399.3601857655689,10,10
GRHI,1,42,500,0.0005000000237486998,0.0502999991178512,9959.999345746432,10,10
GRNH,1,42,500,0.00920700002461669,0.00880200015380973,-4.398825564506524,10,10
GRYN,1,42,500,2.0980499982833862,1.566000020503998,-25.359261133657867,10,10
GULRY,1,42,500,32.11000061035156,22.59400005340576,-29.63562870153933,10,10
HAITY,1,42,500,11.210000038146973,8.729999542236328,-22.123108719637365,10,10
HCINF,1,42,500,0.25,0.25,0.0,10,10
HDRSF,1,42,500,0.033400000073015655,0.07209999933838841,115.86826102027182,10,10
HGKGF,1,42,500,6.870000123977661,5.8900001525878904,-14.264919267896031,10,10
HNDI,1,42,500,0.027600000426173138,0.0008700000238604299,-96.84782604917858,10,10
HNLGF,1,42,500,2.4440000534057615,2.5079999923706056,2.6186553832377726,10,10
HNOI,1,42,500,8.195000076293946,5.284019994735718,-35.52141616177594,10,10
HSTXF,1,42,500,0.28664999902248384,0.6013000071048736,109.76801296193612,10,10
IDEX,1,42,500,160.125,243.125,51.83450429352069,10,10
IFABF,1,42,500,0.6499999761581421,2.5387999773025514,290.58462621925895,10,10
IMOS,1,42,500,20.290999984741212,33.84200019836426,66.78330404520906,10,10
INBP,1,42,500,0.2209999993443489,1.0559999704360963,377.82804233890545,10,10
INVO,1,42,500,186.3968017578125,68.94999923706055,-63.009022372257185,10,10
INVX,1,42,500,46.96899948120117,25.476000022888183,-45.75996869363872,10,10
IVDN,1,42,500,0.25099999606609347,0.38399999737739565,52.98804916167431,10,10
JECFF,1,42,500,0.03799999877810469,0.3030000030994415,697.3684548485506,10,10
KELYB,1,42,500,26.459999084472656,19.659000205993653,-25.702944496585367,10,10
KNBIF,1,42,500,0.0804830022156238,0.1370610028505325,70.2980742235849,10,10
KNKT,1,42,500,0.0028650000225752094,0.0001639999958569515,-94.27574190001089,10,10
KNOP,1,42,500,19.71800003051758,19.130999755859374,-2.9769767407937113,10,10
KOPN,1,42,500,0.5699999928474426,5.091000032424927,793.1579116330805,10,10
LIFS,1,42,500,9.999999747378752e-05,9.999999747378752e-05,0.0,10,10
LIQDQ,1,42,500,0.00128499999409539,0.0013999999500811,8.949412958298675,10,10
LNGT,1,42,500,0.00088000000687312,9.999999747378752e-05,-88.63636401218736,10,10
LOIMF,1,42,500,33.38999938964844,28.026000022888184,-16.064688424113,10,10
LPSIF,1,42,500,0.14935999959707255,0.35497699677944183,137.665370739864,10,10
LTBR,1,42,500,5.97300009727478,4.826999998092651,-19.186339871398946,10,10
MARIF,1,42,500,1.5,2.940999984741211,96.06666564941406,10,10
MBI,1,42,500,9.592000007629395,12.286999988555909,28.09633005403393,10,10
MBOT,1,42,500,5.017999982833862,7.086999940872192,41.23156566592662,10,10
MCNO,1,42,500,0.013999000191688501,0.0600699998438358,329.10207172866967,10,10
MEIL,1,42,500,0.00535000003874299,0.2434700042009353,4450.841167061745,10,10
MFGHF,1,42,500,27.75,66.5,139.63963963963963,10,10
MGON,1,42,500,0.003469999996013871,0.01322499997913833,281.12391914496897,10,10
MIND,1,42,500,236.0,183.9,-22.076271186440678,10,10
MSB,1,42,500,24.26500015258789,31.605999374389647,30.253448075988697,10,10
MTRJF,1,42,500,5.581049919128418,5.550000190734863,-0.556342065444268,10,10
MVO,1,42,500,6.641000080108642,8.767999935150147,32.028306420479794,10,10
MXC,1,42,500,4.375900030136108,11.64700002670288,166.16238822852202,10,10
NAFS,1,42,500,0.01971899960190053,0.006560000078752589,-66.73259185967866,10,10
NAHD,1,42,500,0.10402399748563766,0.039950000494718516,-61.59539965743548,10,10
NCTY,1,42,500,97.5,106.90999984741211,9.65128189478165,10,10
NDEV,1,42,500,0.05460999980568883,0.056709999591112094,3.84544917212123,10,10
NFEI,1,42,500,0.00430000000633297,0.019749999977648196,359.302324385133,10,10
NNVC,1,42,500,2.269999992847443,4.530999994277954,99.60352460593435,10,10
NOTV,1,42,500,4.281999969482422,31.23500003814697,629.4488617645281,10,10
NUS,1,42,500,43.951999282836915,40.89300003051758,-6.959863720042119,10,10
NWCCF,1,42,500,0.3199999928474426,0.42199999690055845,31.875001979060507,10,10
NWSZF,1,42,500,1.5849999785423279,0.8999999761581421,-43.217666350642965,10,10
NXGT,1,42,500,0.07155499942600721,0.09114499986171717,27.37754257963117,10,10
NXOPF,1,42,500,0.27010000348091123,0.6038999915122986,123.5838518065691,10,10
OERCF,1,42,500,35.20000076293945,46.0,30.681815349366115,10,10
OFG,1,42,500,21.85400047302246,25.70399990081787,17.616909236128272,10,10
OMHLF,1,42,500,0.8799999952316284,0.6499999761581421,-26.13636594542788,10,10
ORC,1,42,500,28.845000076293946,24.82000026702881,-13.953890790844728,10,10
ORGS,1,42,500,35.579999923706055,48.47999992370605,36.256323855147215,10,10
ORRCF,1,42,500,0.2619499981403351,1.8571399807929994,608.9673578841064,10,10
OTMN,1,42,500,0.05623999983072274,0.06030000001192091,7.219061510345659,10,10
OWCP,1,42,500,0.008504000026732631,0.0010199999946052599,-88.00564450377642,10,10
PBMLF,1,42,500,2.176800012588501,1.876200020313263,-13.809260866265118,10,10
PBSV,1,42,500,0.8199999868869782,1.021999979019165,24.634145775910692,10,10
PCOLF,1,42,500,0.15000000596046442,0.2199999988079071,46.66666004392867,10,10
PFSF,1,42,500,4.5,2.5299999713897705,-43.777778413560654,10,10
PGCMF,1,42,500,0.9100000262260435,0.8450000286102295,-7.142856675002779,10,10
PGNN,1,42,500,9.81999969482422,10.780000019073487,9.775971019176804,10,10
PGXPF,1,42,500,0.10999999940395351,0.08999999985098836,-18.181817873942943,10,10
PGZFF,1,42,500,0.09503999948501585,0.43228999972343446,354.8505913992455,10,10
PMEA,1,42,500,6.399999838322402e-05,9.999999747378752e-05,56.249999999999986,10,10
PMPG,1,42,500,0.0028159999987109803,0.027710000053048085,884.0198886978797,10,10
PPZRF,1,42,500,0.03999999910593031,0.0518999993801116,29.750001350417588,10,10
PRFT,1,42,500,38.609000015258786,119.53499908447266,209.60397585337836,10,10
PROP,1,42,500,52.411764526367186,46.99999923706055,-10.32547814066458,10,10
