security,block,model_proba,avg_price,avg_volume,position_size,binding_constraint,capital_cap,volume_cap,expected_return_pct,pnl,cumulative_equity
MSA,9,0.2825557350660657,111.06555080825046,152138.97099176794,337947.97225202294,volume,50546870.70538017,337947.97225202294,54.01605987548828,182546.1790396512,1011119960.2866431
ALNY,11,0.2825374873846899,130.33821383552373,851103.1971830986,2218625.4102109727,volume,50555998.01433216,2218625.4102109727,65.48907470703125,1452957.2523622424,1012572917.5390054
KYN,9,0.2824347637592717,14.428271261489611,628864.9361034888,181468.67769880936,volume,50628645.87695027,181468.67769880936,33.77799224853516,61296.47588662309,1012634214.014892
MSLOY,10,0.2824087857825905,6.99623546110607,5418.83339866719,758.2286876316264,volume,50631710.7007446,758.2286876316264,25.5948429107666,194.06744150368198,1012634408.0823334
BRK-A,9,0.28238287739327006,360188.52144464006,1953.0907668231612,14069617.510984255,volume,50631720.404116675,14069617.510984255,66.15404510498047,9307621.114314754,1021942029.1966481
ROL,9,0.2823490036986676,27.652536716707917,1515208.7683261465,837987.3219923311,volume,51097101.45983241,837987.3219923311,38.733585357666016,324582.53465031914,1022266611.7312984
BURBY,11,0.2822674924601293,22.40851133474162,63304.3548513302,28371.127064490767,volume,51113330.58656493,28371.127064490767,-14.723258972167969,-4177.154511027812,1022262434.5767875
IVZ,10,0.2822308750835632,23.701115242409642,4358736.817718542,2066138.4725616209,volume,51113121.728839375,2066138.4725616209,7.818419456481934,161539.37233661642,1022423973.9491241
HTLF,11,0.282196437711095,42.865513333706275,130853.09090909091,112181.69826240631,volume,51121198.69745621,112181.69826240631,47.48481369018555,53269.27041438975,1022477243.2195385
STC,8,0.28209498889426543,46.693807853997924,167027.64666666667,155983.13679517581,volume,51123862.160976924,155983.13679517581,-32.02790069580078,-49958.124154954,1022427285.0953835
BUKS,10,0.28204639743671317,0.4979929579465602,39964.03325508607,398.0361426435002,volume,51121364.254769176,398.0361426435002,120.97989654541016,481.54371358344775,1022427766.6390972
CCOJY,8,0.2819045495849577,10.194335782038022,3055.20626223092,622.9159704113462,volume,51121388.33195487,622.9159704113462,20.385536193847656,126.98476060546233,1022427893.6238577
HGV,10,0.2818902267995402,37.144513740444424,903320.2309226933,671067.8145905882,volume,51121394.68119289,671067.8145905882,-11.632145881652832,-78059.58715799676,1022349834.0366998
BESVF,8,0.28185695325262994,51.18392700770426,130.3351583887368,133.42130467013357,volume,51117491.70183499,133.42130467013357,-3.442100524902344,-4.5924954283822235,1022349829.4442043
BKKPF,9,0.2818487638859906,4.761322365960045,1731.6510172143976,164.8989743660075,volume,51117491.47221022,164.8989743660075,17.616580963134766,29.049561326566554,1022349858.4937656
TX,10,0.28181696879869705,29.137276272197347,382392.613422292,222837.58443465762,volume,51117492.92468828,222837.58443465762,-27.875688552856445,-62117.51101571367,1022287740.9827499
VRRM,10,0.28179637270060365,14.92670975220509,930561.2728205128,277804.3605206866,volume,51114387.0491375,277804.3605206866,15.842780113220217,44011.93398222994,1022331752.9167322
FRME,10,0.2816319282750941,35.35052879100401,182696.53936545242,129168.38549710448,volume,51116587.645836614,129168.38549710448,32.479331970214844,41953.028726171404,1022373705.9454584
COHU,10,0.28161827377191806,23.185978869301504,284952.22866092407,132137.92704985113,volume,51118685.29727292,132137.92704985113,-35.03618621826172,-46296.090186136666,1022327409.8552723
EPAC,9,0.28160889272071765,25.33293264922259,425353.99530148786,215509.2823010067,volume,51116370.492763616,215509.2823010067,95.95699310302734,206796.22715396073,1022534206.0824263
KPELF,9,0.2815779828929932,4.711568019194773,3738.298706389651,352.2649726244534,volume,51126710.304121315,352.2649726244534,-4.801331996917725,-16.913410844551343,1022534189.1690155
MIDD,11,0.281562150497154,127.97332802701118,524936.8823990593,1343558.3968946282,volume,51126709.45845078,1343558.3968946282,4.296896457672119,57731.313162921586,1022591920.4821784
IDCC,8,0.28153939600441114,72.52398319453656,312846.51684952975,453777.5106092919,volume,51129596.024108924,453777.5106092919,45.142948150634766,204848.5463335938,1022796769.0285121
NECB,9,0.2814855806081258,9.977844680724823,25840.66640533124,5156.683116776379,volume,51139838.45142561,5156.683116776379,95.86905670166016,4943.663461147284,1022801712.6919732
SLGN,9,0.28142708220365775,35.21779106869879,507869.7408859271,357721.0084926954,volume,51140085.634598665,357721.0084926954,19.443727493286133,69554.29807755465,1022871266.9900508
OFED,8,0.2813938229587719,21.98049430428135,1562.3989799921537,686.8460376146505,volume,51143563.34950254,686.8460376146505,-51.22202682495117,-351.8164616330905,1022870915.1735891
JCDXF,11,0.2813786537159744,27.845535026723756,529.361034888279,294.8068247752862,volume,51143545.75867946,294.8068247752862,-21.794872283935547,-64.25277094409928,1022870850.9208181
DCI,9,0.2813337777810645,50.92789738012088,525152.0963194988,534897.8414062959,volume,51143542.54604091,534897.8414062959,42.423099517822266,226920.24357847602,1023097771.1643965
SUZ,11,0.28128143626375524,8.22879215520971,598666.1709803921,98525.98982705773,volume,51154888.55821983,98525.98982705773,5.536996364593506,5455.380474903954,1023103226.5448714
A,8,0.281252867883867,91.00960090350657,2010047.1099374022,3658671.7054529954,volume,51155161.327243574,3658671.7054529954,-17.44890594482422,-638398.1847143894,1022464828.360157
FWRD,9,0.28124197683871777,63.88853312752735,255713.8625146886,326743.6715287532,volume,51123241.41800785,326743.6715287532,-63.28433227539063,-206777.5507790671,1022258050.809378
CICHF,10,0.28121900392322224,0.7564856679344326,61643.32223962412,932.6457959627903,volume,51112902.5404689,932.6457959627903,43.039493560791016,401.40602729839327,1022258452.2154053
TPRP,9,0.2812168181678721,19590.50861659267,3.022370486656201,1184.1955012274736,volume,51112922.61077027,1184.1955012274736,0.0,0.0,1022258452.2154053
NSIT,9,0.2811918558543094,76.72899645779563,229713.6213249706,352513.91273902147,volume,51112922.61077027,352513.91273902147,147.14874267578125,518719.7903526707,1022777172.005758
ENB,8,0.2811725100663031,38.30970827041423,3593731.1687548943,2753495.8535458953,volume,51138858.60028791,2753495.8535458953,-8.183682441711426,-225337.3566998876,1022551834.6490581
JXHLY,10,0.28116986853997344,8.82925441301556,2180.1356330850645,384.97944318777553,volume,51127591.73245291,384.97944318777553,45.40406036376953,174.79629877308145,1022552009.4453568
GPAEF,8,0.28107991777705876,11.195620163627293,507.34116725421075,113.59998003898897,volume,51127600.472267844,113.59998003898897,11.104193687438965,12.614361812421338,1022552022.0597187
HTHIF,9,0.2810618268763732,9.13225255332023,12747.455721003134,2328.2597011293487,volume,51127601.10298594,2328.2597011293487,194.1813201904297,4521.045425114722,1022556543.1051438
NCTKF,9,0.28100975960570945,27.148808282667495,250.3359466875735,135.9264524576201,volume,51127827.155257195,135.9264524576201,-24.901945114135746,-33.848330586588375,1022556509.2568133
RBAZ,10,0.28088018770164896,8.43685534541535,1005.1450411603292,169.6052662686251,volume,51127825.46284067,169.6052662686251,116.96355438232422,198.3763478473891,1022556707.6331612
MCQEF,10,0.280806413766341,93.01303413268492,307.094080752646,571.2750442998272,volume,51127835.38165806,571.2750442998272,25.563594818115234,146.03843762181612,1022556853.6715988
NBHC,9,0.28079159026609785,32.677506856944504,177114.09486475892,115752.94098809359,volume,51127842.683579944,115752.94098809359,7.022105693817139,8128.293859885713,1022564981.9654588
DNTUF,11,0.2807425541763254,38.897909696430865,277.71949286846274,216.05415509072077,volume,51128249.09827294,216.05415509072077,-1.837685465812683,-3.970395806386569,1022564977.995063
TSGTY,10,0.2807310348586989,32.81509908364744,1520.287284144427,997.7675572961729,volume,51128248.89975315,997.7675572961729,-21.84674644470215,-217.97974834999312,1022564760.0153146
CWT,9,0.28071936981678747,45.073856683102264,253665.11589663272,228673.30158854698,volume,51128238.00076573,228673.30158854698,-2.0261828899383545,-4633.339310644271,1022560126.6760039
CBKM,11,0.28067435517803874,18.596663719712172,1189.8033685859773,442.5274627634835,volume,51128006.3338002,442.5274627634835,12.269079208374023,54.294044925259655,1022560180.9700489
RXEEY,10,0.2806735539674084,17.511281828280293,2134.0976087808704,747.4156935284176,volume,51128009.048502445,747.4156935284176,8.584450721740723,64.16153189750368,1022560245.1315808
MLI,9,0.2806323072529612,24.401648390204333,522890.0121520972,255187.56446570292,volume,51128012.25657904,255187.56446570292,134.5465850830078,343346.1535451024,1022903591.2851259
IDCC,10,0.2805796988269443,72.52398319453656,312846.51684952975,453777.5106092919,volume,51145179.564256296,453777.5106092919,116.74768829345705,529774.7536319451,1023433366.0387578
MGDDF,10,0.28056202904580485,30.74423724106834,1782.1956095648766,1095.8448926090596,volume,51171668.30193789,1095.8448926090596,3.390678882598877,37.15658135973373,1023433403.1953392
KB,8,0.2805214373141591,41.59649812002268,176697.12465699724,146999.632272164,volume,51171670.159766965,146999.632272164,-16.874073028564453,-24804.825301326153,1023408598.3700379
SKHCF,8,0.28048540465294963,19.56156801831624,1819.326930615445,711.7777500157707,volume,51170429.9185019,711.7777500157707,-40.31244659423828,-286.93502534477847,1023408311.4350126
BK,9,0.28040812111496527,47.57749416384152,5094527.870892019,4847697.40089786,volume,51170415.57175063,4847697.40089786,82.8079605102539,4014279.349392105,1027422590.7844046
SPLP,9,0.2804047710014056,23.496308571588568,18078.311250490005,8495.471591894688,volume,51371129.539220236,8495.471591894688,3.2099685668945312,272.7019677092739,1027422863.4863722
ITW,8,0.2803815912508428,173.4550275006326,1305970.665229322,4530543.55304743,volume,51371143.17431861,4530543.55304743,3.0069897174835205,136232.97878624874,1027559096.4651585
PGNN,9,0.28034444526377916,8.933653478760759,2193.487259898079,391.9171018001176,volume,51377954.82325792,391.9171018001176,-13.983990669250488,-54.80565094692538,1027559041.6595076
PSEC,10,0.280304292677195,6.966317137845682,2207550.1313210507,307569.8862495064,volume,51377952.08297539,307569.8862495064,-31.2158203125,-96010.46302700655,1027463031.1964806
RCBC,11,0.28029132233299064,195.16143123218473,106.03684829478635,413.886061531211,volume,51373151.559824035,413.886061531211,23.660663604736328,97.92818872579186,1027463129.1246693
EIG,9,0.28029037274012003,37.670442467661886,139612.21808927174,105185.0805862915,volume,51373156.45623347,105185.0805862915,36.8510627746582,38761.8200764291,1027501890.9447458
NOW,10,0.280279201193925,343.9996158520599,1639567.9321834575,11280214.776689313,volume,51375094.54723729,11280214.776689313,97.21224212646484,10965749.701100482,1038467640.6458462
GNMSF,9,0.28012775980143223,247.41004224538895,966.7818253035645,4783.830644808583,volume,51923382.032292314,4783.830644808583,-32.70802688598633,-1564.6966134840445,1038466075.9492327
PNMXO,9,0.27998526705150917,96.98455009340866,64.64655172413794,125.3943346811158,volume,51923303.79746164,125.3943346811158,-9.408601760864258,-11.79785358083148,1038466064.1513791
VLPNY,11,0.27993897515396365,6.869346278763117,1513.1425206124852,207.88599886415236,volume,51923303.20756896,207.88599886415236,-30.71942901611328,-63.86139185551134,1038466000.2899873
BRT,10,0.2798933168631651,13.752366971894983,34609.09115805947,9519.138443387996,volume,51923300.01449937,9519.138443387996,-3.069210767745972,-292.1624221011107,1038465708.1275653
DWHHF,11,0.2798909323257868,35.61811000253413,383.7901331245106,273.3975835903207,volume,51923285.40637827,273.3975835903207,56.02875900268555,153.18127322898656,1038465861.3088385
ATLCY,8,0.27973684945332855,9.530621090778537,27621.487480438183,5264.998622794789,volume,51923293.06544193,5264.998622794789,-6.284221172332764,-330.8641581766986,1038465530.4446803
RVSB,11,0.27970973671179045,6.33022540749311,43767.895335162684,5541.212861662919,volume,51923276.52223402,5541.212861662919,41.46432113647461,2297.626295815547,1038467828.0709761
YZCAY,11,0.27970412053314964,7.803072394344085,39484.22291993721,6161.9649975738,volume,51923391.40354881,6161.9649975738,-36.41738128662109,-2244.0262879145826,1038465584.0446882
AVAV,11,0.27956183463704015,74.44090834320617,247447.81259780907,368404.79874640726,volume,51923279.20223442,368404.79874640726,-17.706499099731445,-65231.592373400046,1038400352.4523147
CRSB,8,0.2794684229962697,19.32963979776333,708.2826938136257,273.81698692813757,volume,51920017.62261574,273.81698692813757,-5.313443660736084,-14.549111333951679,1038400337.9032034
IKTSF,8,0.2794534205535979,58.77354602903408,448.6367554858934,527.3594599773332,volume,51920016.89516017,527.3594599773332,-31.40083885192871,-165.59529419788387,1038400172.3079091
AIOT,11,0.2794021000017529,5.242496090688989,166567.56729264476,17464.596407345307,volume,51920008.61539546,17464.596407345307,25.037059783935547,4372.6214435301035,1038404544.9293528
TECK,8,0.2793978209559456,24.485596324659507,4740659.887406826,2321557.6863109865,volume,51920227.24646764,2321557.6863109865,35.077640533447266,814347.6599807831,1039218892.5893335
SIGI,9,0.27936658813378595,65.41312623855788,249745.7016856135,326732.94223796506,volume,51960944.62946668,326732.94223796506,4.496438980102539,14691.347375623774,1039233583.9367092
RGA,9,0.27936011283842827,131.0792943729414,388599.7581340651,1018747.641794179,volume,51961679.19683546,1018747.641794179,62.478816986083984,636501.4746666315,1039870085.4113758
ARCO,11,0.27934385881359713,6.971167842173987,791380.8196400626,110336.97041576194,volume,51993504.27056879,110336.97041576194,-26.231904983520508,-28943.489241157808,1039841141.9221346
BBRYF,10,0.27933662750858723,22.21986160647701,2506.8767605633802,1114.0490936842343,volume,51992057.09610674,1114.0490936842343,-55.66405487060547,-620.1248987938751,1039840521.7972358
CXW,11,0.2793295492338692,18.85392521430294,1144151.148394675,431434.80371384055,volume,51992026.089861795,431434.80371384055,41.8916244506836,180735.04772134603,1040021256.8449572
XNCR,8,0.2792957995834518,27.384175533119443,329273.57793482527,180337.70913171078,volume,52001062.842247866,180337.70913171078,-51.15021896362305,-92243.13309485171,1039929013.7118623
L,9,0.27928287972968857,51.556154461946264,1011695.3179145433,1043182.4015766005,volume,51996450.68559312,1043182.4015766005,49.17194366455078,512953.0628217539,1040441966.7746841
AL,10,0.2791743671600041,38.760929180422856,833949.4432707356,646493.106213401,volume,52022098.33873421,646493.106213401,18.10825157165528,117068.59806653122,1040559035.3727505
NTAP,11,0.2791709650933255,62.00740101962686,2557285.3735789885,3171412.393622773,volume,52027951.76863753,3171412.393622773,10.995473861694336,348711.82078732667,1040907747.1935378
NGVT,11,0.27915092994736695,66.14265746017982,298894.788045977,395393.91164716217,volume,52045387.3596769,395393.91164716217,-14.790047645568848,-58478.947920293685,1040849268.2456175
ELEZY,10,0.27912477991797346,11.24066758267844,6151.175019577134,1382.8662727588421,volume,52042463.41228088,1382.8662727588421,3.876561403274536,53.607660188670444,1040849321.8532777
DE,10,0.2790989955343995,227.53010575511817,2177089.7016444793,9907069.00107094,volume,52042466.092663884,9907069.00107094,2.508613109588623,248530.03173685627,1041097851.8850145
FMBL,10,0.27903153803807196,6881.965784547285,86.49862906384645,11905.612112552773,volume,52054892.59425073,11905.612112552773,11.41185474395752,1358.6511606635347,1041099210.5361753
RTX,8,0.27901779923123277,80.86835566767054,6632926.010192081,10727876.394191124,volume,52054960.52680877,10727876.394191124,-3.293095588684082,-353279.22429658886,1040745931.3118787
BCV,8,0.2790001500525555,21.292127129057764,17253.4186228482,7347.239654570732,volume,52037296.565593936,7347.239654570732,-41.238372802734375,-3029.8820794622115,1040742901.4297992
HELE,11,0.27895843599007586,127.72101497052232,257694.65282131662,658260.4522162987,volume,52037145.07148996,658260.4522162987,-35.62460708618164,-234502.69970577885,1040508398.7300935
PGNT,11,0.27894077401583894,3.8398157487379154,1523.4425715405723,116.99477556998556,volume,52025419.93650468,116.99477556998556,18.730770111083984,21.91402245399264,1040508420.6441159
PNW,8,0.27883272423679223,78.16963549606102,919834.1160329282,1438061.95134271,volume,52025421.0322058,1438061.95134271,8.965747833251953,128933.00824332978,1040637353.6523592
AEXAY,10,0.27880532314430206,13.731899252705754,31614.048293089094,8682.418522617474,volume,52031867.68261796,8682.418522617474,-95.5981216430664,-8300.229020811981,1040629053.4233384
TYIDF,11,0.27875639754980297,61.705325756941335,189.52158555729983,233.8898234957043,volume,52031452.67116693,233.8898234957043,-26.463115692138672,-61.894534583807165,1040628991.528804
CIADY,11,0.2787507872929024,33.57756469244124,7432.861393891934,4991.547686067109,volume,52031449.5764402,4991.547686067109,5.53424596786499,276.2445265502272,1040629267.7733305
MNODF,10,0.27874269328356355,22.49496560001411,601.8247745981968,270.76055203645365,volume,52031463.388666525,270.76055203645365,-20.958375930786133,-56.74701436807176,1040629211.026316
QBIEY,11,0.2787262667480867,8.794829473080517,51761.95766366131,9104.75181689429,volume,52031460.55131581,9104.75181689429,4.189631938934326,381.4555900813065,1040629592.4819062
TRCY,9,0.27868671609962586,17.827872838479944,2332.2358712715854,831.5760908474261,volume,52031479.62409531,831.5760908474261,-16.161869049072266,-134.39823884615524,1040629458.0836674
POOL,8,0.2786605866688687,240.14055871159738,305856.34221873776,1468970.2581178644,volume,52031472.90418337,1468970.2581178644,-34.823246002197266,-511543.12668349606,1040117914.9569838
BTAFF,11,0.27864588728485246,45.21887359260953,5019.854460093897,4539.843285685662,volume,52005895.747849196,4539.843285685662,19.59622573852539,889.6379384382504,1040118804.5949223
SMCAY,9,0.27859358417832214,21.052731489677235,80894.41121128968,34060.96636493635,volume,52005940.22974612,34060.96636493635,7.50750207901001,2557.127757978497,1040121361.7226802
RNMBY,10,0.2784004148734229,31.90924502166754,6679.657389259114,4262.856485893224,volume,52006068.08613402,4262.856485893224,127.52702331542967,5436.293984668358,1040126798.016665
DEA,11,0.27836616284800747,18.495412312489982,591939.7727272727,218963.40321505044,volume,52006339.90083325,218963.40321505044,-4.024427890777588,-8812.024269582278,1040117985.9923954
CORT,10,0.2783206314456187,17.098786214038366,921881.7110415035,315261.1658346112,volume,52005899.29961977,315261.1658346112,105.68224334716795,333175.0724564526,1040451161.0648518
CTLPP,10,0.2782072910864132,26.580262296164324,398.8723570869225,212.04263748119436,volume,52022558.053242594,212.04263748119436,14.263879776000977,30.245506884179147,1040451191.3103586
ERFSF,9,0.27816962185063654,59.95731695857274,1395.4253819036428,1673.3192382966827,volume,52022559.56551793,1673.3192382966827,4.791341304779053,80.17443582532319,1040451271.4847945
PNMXO,8,0.27814499847455976,96.98455009340866,64.64655172413794,125.3943346811158,volume,52022563.57423973,125.3943346811158,-19.128551483154297,-23.986119866436038,1040451247.4986746
TOPCF,11,0.27804877254421284,14.318494497700426,2241.0694662480378,641.7748164287392,volume,52022562.374933735,641.7748164287392,38.94690704345703,249.95144118281806,1040451497.4501158
EXPGY,8,0.2780483408910439,29.821273017760777,100536.3454759107,59962.436132901035,volume,52022574.87250579,59962.436132901035,-20.31224822998047,-12179.718872058358,1040439317.7312437
FRAF,9,0.278011815126217,29.987089690534546,5419.48883666275,3250.2939564371327,volume,52021965.88656219,3250.2939564371327,-3.2830841541290283,-106.70988584640097,1040439211.0213579
THLLY,10,0.2779522224338523,21.04473762392483,19005.42918791683,7999.285413795849,volume,52021960.551067896,7999.285413795849,-2.0762057304382324,-166.08162215533912,1040439044.9397358
DITTF,10,0.27784846923184625,116.27627416504671,106.8061863743148,248.38050818765808,volume,52021952.24698679,248.38050818765808,13.53587245941162,33.62046880231983,1040439078.5602046
DIS,11,0.27784121887373775,115.82042864364111,10297431.001174629,23853057.449687276,volume,52021953.92801023,23853057.449687276,9.7007417678833,2313923.5069390126,1042753002.0671437
CHCO,9,0.2776584468781182,74.24353366544122,61504.88136256852,91326.79460061649,volume,52137650.10335719,91326.79460061649,26.26589775085449,23987.802488930825,1042776989.8696326
MJDLF,11,0.2776236954455415,5.4822128579365135,5103.307330458643,559.5483413008408,volume,52138849.493481636,559.5483413008408,-16.544029235839844,-92.57184117346802,1042776897.2977915
FERG,8,0.27762261592968135,104.06593002397034,350507.8625146886,729518.5338661,volume,52138844.86488958,729518.5338661,1.1156623363494873,8138.963519033056,1042785036.2613106
AIN,9,0.27745192170728056,67.53735916827206,145971.0935054773,197170.04340529692,volume,52139251.81306553,197170.04340529692,3.010629415512085,5936.059325337815,1042790972.3206359
BVERS,9,0.2774169980321938,1675.0892308642713,3.882491186839013,130.0703835199895,volume,52139548.616031796,130.0703835199895,2.838576555252075,3.6921474119248807,1042790976.0127833
FFNW,11,0.27741509061048697,15.029627875071435,24474.511946729337,7356.856139666642,volume,52139548.80063917,7356.856139666642,3.9460561275482178,290.3056724942228,1042791266.3184558
TSCDF,10,0.27737042238107956,3.5341659845138085,23244.063579277867,1642.9675768752024,volume,52139563.3159228,1642.9675768752024,42.789337158203125,703.0149358690904,1042791969.3333917
WHGRF,9,0.27723672009644007,0.780452983006494,17646.92824363788,275.4519557729747,volume,52139598.46666959,275.4519557729747,16.981367111206055,46.77550782480578,1042792016.1088995
SSREY,9,0.277227377528115,23.92177256902059,55677.12117647059,26637.90860162659,volume,52139600.80544498,26637.90860162659,92.23902893066406,24570.5482215782,1042816586.6571211
LITE,8,0.27720272190632167,59.39252512307169,1346388.463939266,1599308.2133985353,volume,52140829.33285606,1599308.2133985353,-57.81248092651367,-924599.7558271949,1041891986.9012939
LKREF,11,0.2771141829222531,7.660388081179372,4558.7671501372015,698.4385108356614,volume,52094599.3450647,698.4385108356614,-5.599649429321289,-39.11010808616923,1041891947.7911857
BEVFF,10,0.2770721584760614,2.095586779368502,3191.0226917057903,133.74129930807092,volume,52094597.38955929,133.74129930807092,-5.08715295791626,-6.803624463706168,1041891940.9875613
UMBF,9,0.2770695627716558,72.24637220343001,257407.1696113074,371934.68367139914,volume,52094597.04937807,371934.68367139914,17.886484146118164,66526.03822879955,1041958467.0257902
EVRI,10,0.2770615252634324,10.348133333327954,993465.1508029769,205610.19685047935,volume,52097923.35128951,205610.19685047935,-9.17189884185791,-18858.359263670885,1041939608.6665264
NPK,10,0.2770429086076163,88.19066255151502,34884.798902391216,61530.2705635649,volume,52096980.43332633,61530.2705635649,16.471628189086914,10135.037390969605,1041949743.7039174
SCZC,8,0.2770176132267139,21.012676148917432,3078.96942375539,1293.9477474758187,volume,52097487.18519587,1293.9477474758187,15.66932487487793,202.7528762631511,1041949946.4567937
WTTR,11,0.27695706581162294,9.006757689432526,602864.7264050902,108597.13020473364,volume,52097497.322839685,108597.13020473364,35.6380500793457,38701.89964709523,1041988648.3564408
SEI,11,0.27688428687703576,11.624154484844407,362974.0944676409,84385.33896176731,volume,52099432.41782204,84385.33896176731,207.2064208984375,174851.8406256927,1042163500.1970665
SMSEY,9,0.276831628902166,13.942652090163103,25329.16464131713,7063.114606566913,volume,52108175.00985333,7063.114606566913,8.15674877166748,576.1205139126131,1042164076.3175805
HXL,10,0.27682954099532947,57.8314204619596,688066.3706896552,795837.1117817601,volume,52108203.815879025,795837.1117817601,-8.415642738342285,-66974.80810669468,1042097101.5094738
MCRI,10,0.2768270605746974,47.775297932791176,74049.31203449628,70754.55888332558,volume,52104855.075473696,70754.55888332558,22.127912521362305,15656.506894578066,1042112758.0163684
MS,9,0.27681491410648057,61.52138776640853,10202781.694237554,12553785.778144063,volume,52105637.90081842,12553785.778144063,32.184513092041016,4040374.8273135596,1046153132.8436819
ARKAY,8,0.2767995075210519,99.81174458994738,5155.284820031299,10291.159434907939,volume,52307656.6421841,10291.159434907939,-27.25847625732422,-2805.213251167762,1046150327.6304307
SGBLY,10,0.27674979584788656,10.846754215409456,32125.725597804783,6969.196991021531,volume,52307516.38152154,6969.196991021531,21.038124084472656,1466.1883106624443,1046151793.8187414
GPRK,11,0.2767472838146512,10.633593258439186,202450.07170846395,43055.43435379304,volume,52307589.69093707,43055.43435379304,6.020564079284668,2592.1800148844545,1046154385.9987563
SLRK,9,0.27671959806030344,9.154386521881115,2403.0548804390437,439.96986417663635,volume,52307719.299937814,439.96986417663635,-2.2988531589508057,-10.114261121056174,1046154375.8844953
PVBC,9,0.2766846081791748,11.020893836462939,42374.49410774411,9340.096018705444,volume,52307718.79422477,9340.096018705444,-24.726150512695312,-2309.446199615371,1046152066.4382957
BDVSY,10,0.2766540283344357,30.29561112744148,8353.927621283256,5061.746852023794,volume,52307603.32191479,5061.746852023794,2.3371269702911377,118.29945084651075,1046152184.7377466
HOCFF,8,0.2766031751017768,108.03962129485271,53.79937304075235,116.24927778446785,volume,52307609.236887336,116.24927778446785,40.50879669189453,47.0911835935058,1046152231.8289301
YARIY,10,0.27655683386629687,20.851544955687565,25597.899489595602,10675.11503956949,volume,52307611.59144651,10675.11503956949,-29.5648250579834,-3156.0790861871947,1046149075.749844
UTHR,9,0.2764756517782732,166.63314486542168,487231.25049077347,1623777.5109197923,volume,52307453.7874922,1623777.5109197923,66.97290802001953,1087491.018838075,1047236566.768682
ENOV,10,0.27645299396333767,59.51486125996828,633028.441660141,753491.9975803442,volume,52361828.3384341,753491.9975803442,-25.705957412719727,-193692.33200625444,1047042874.4366758
BLK,8,0.2764267312537309,566.3827347374857,661431.1517996871,7492463.691937437,volume,52352143.721833795,7492463.691937437,-16.82809829711914,-1260839.1549551936,1045782035.2817206
TMNSF,9,0.27629401424559114,99.40758250309871,205.02354788069073,407.61790502055544,volume,52289101.76408604,407.61790502055544,15.183751106262209,61.89168816288142,1045782097.1734087
MAR,9,0.2762805272039337,133.61620437879276,2431798.879263034,6498554.721194575,volume,52289104.85867044,6498554.721194575,71.4169921875,4641072.3175359415,1050423169.4909446
NXST,9,0.27618540368626854,108.02116772821023,473904.80047040374,1023834.9987763497,volume,52521158.47454724,1023834.9987763497,-5.683370113372803,-58188.33233070586,1050364981.1586139
PCAR,9,0.2759302835213652,56.76543711307515,2923441.3790670326,3319008.5551438266,volume,52518249.0579307,3319008.5551438266,65.71526336669922,2181095.213176044,1052546076.3717899
RMT,8,0.27586797260527335,9.01597804623181,132815.09643277148,23949.15987292057,volume,52627303.8185895,23949.15987292057,-24.35841941833496,-5833.636809013568,1052540242.734981
PBNK,10,0.27584670231273095,10.981888393475373,2427.1207369658955,533.0873810169832,volume,52627012.13674905,533.0873810169832,37.62339782714844,200.56558612634615,1052540443.300567
NTES,10,0.2758440670293134,67.9096636800194,3712678.209721678,5042534.571486714,volume,52627022.165028356,5042534.571486714,-12.538576126098633,-632262.0359307032,1051908181.2646363
LOPE,9,0.2757130058317121,90.05051354528268,310804.42375539005,559761.9594263707,volume,52595409.06323182,559761.9594263707,72.90141296386719,408074.37765605317,1052316255.6422923
BWA,10,0.2756899448809143,37.34008080672024,2431643.5211267606,1815955.3114402194,volume,52615812.78211462,1815955.3114402194,-24.12608337402344,-438118.8924730744,1051878136.7498192
FBNC,10,0.27563741267066894,32.28054444163256,120288.48726987858,77659.55718264135,volume,52593906.83749096,77659.55718264135,40.038063049316406,31093.382468605872,1051909230.1322877
BANR,9,0.27562799022309786,51.99933099746704,176179.61658841942,183224.44395976112,volume,52595461.50661439,183224.44395976112,-7.117786407470703,-13041.524567331651,1051896188.6077205
BWEL,11,0.2756192831575942,695.5790218060752,255.69248826291079,3557.0866173815366,volume,52594809.43038603,3557.0866173815366,-2.934436321258545,-104.38044167907077,1051896084.2272788
MOFG,9,0.27559066441760394,28.97432380954409,31454.323794590357,18227.355256694173,volume,52594804.21136394,18227.355256694173,-1.197272777557373,-218.23116255707217,1051895865.9961163
KPELY,11,0.2755811034520287,9.518062448557663,20900.549980399843,3978.654798452927,volume,52594793.29980582,3978.654798452927,0.9402124881744384,37.40780927640595,1051895903.4039255
NTB,9,0.275572543736136,33.98379811736254,223803.83365384614,152114.0860156819,volume,52594795.17019628,152114.0860156819,7.736354827880859,11768.085437361051,1051907671.4893628
GELYY,10,0.27554569112643373,33.71291030681325,17685.671367019193,11924.709050241867,volume,52595383.57446814,11924.709050241867,44.0263557434082,5250.014827825878,1051912921.5041906
ATLKY,8,0.27546636744032227,10.767934270681163,260210.45970266042,56038.58253243954,volume,52595646.07520953,56038.58253243954,-7.468534469604492,-4185.260852713009,1051908736.2433379
TBPH,11,0.2754108300650258,18.561455476700253,402469.2907022362,149408.31640217375,volume,52595436.8121669,149408.31640217375,6.548909664154053,9784.61567191182,1051918520.8590097
